brand,color,type,cost,marked_price
Nike,Green,Shoes,151.91159551850558,183.00634377526407
Reebok,White,Jeans,198.6243789479162,205.49538583740798
Prada,Purple,Hat,273.07730811830083,295.2894455547038
Ralph Lauren,Purple,Underwear,138.6215544389308,198.70649033414827
Puma,White,Hat,97.62156319590483,142.0550874016933
Zara,White,Underwear,14.31540136212883,137.22020164336914
Dior,Blue,Scarf,322.37011045394945,377.0435697414664
Nike,Orange,Hoodie,57.18746713227151,109.20533708553862
Under Armour,Brown,Shorts,177.63791291526553,203.32199641653355
Prada,Black,Shoes,255.93708560845704,273.8968316279645
Chanel,Red,Scarf,321.75624060452674,296.74404042896424
Puma,Red,Hoodie,128.49912028156953,191.8671061324498
Versace,White,Jeans,356.45589755682374,387.6701697000684
Reebok,Purple,Dress,200.52274747487638,239.99785244402483
Zara,White,Sandals,96.64642238857259,124.0405221238006
Nike,White,Dress,93.25738064718121,170.78391247509268
Nike,Brown,Jewelry,30.218760180354955,88.60073317675979
Calvin Klein,Red,Hat,159.91834726451881,197.83165049648534
Ralph Lauren,Pink,Scarf,106.61316574086558,150.74996191084028
Reebok,Purple,Underwear,118.22233340214568,194.04903599898068
H&M,Purple,Jacket,48.76687749529679,150.23393011591642
Zara,Yellow,Hoodie,29.35418974993832,135.57613336980145
Under Armour,Yellow,Boots,131.81690781942555,197.89398031243798
Calvin Klein,Black,Socks,150.1278890376733,189.68376010596708
Nike,Red,Underwear,31.097881689894514,191.19163447761832
Levis,Orange,Jacket,173.66043416161273,204.16377101170903
Prada,Black,Dress,210.73773723921863,237.47346058107544
Reebok,White,Slippers,226.78268384863352,239.89396467570114
Nike,Black,Jewelry,61.77161444397895,149.40500425190027
Ralph Lauren,Brown,Dress,296.01931395834225,258.15866764043204
Armani,White,Jacket,438.59462570966707,300.52217101768804
Adidas,Red,Polo Shirt,110.13612605067873,133.59201369172703
Chanel,Yellow,Jewelry,304.3161274043002,310.0331784709963
Prada,Black,Boots,273.9106305940848,208.85074745288426
H&M,White,Dress,22.71472843493004,39.339231793428866
Dior,Black,Hoodie,328.7946948960855,352.8438819515
Reebok,Blue,Shoes,188.79512026875454,207.74274210254177
Nike,Green,Jacket,37.20980399334887,53.60506089543047
Gucci,Yellow,Boots,227.15949244080764,254.16656600001983
Lacoste,White,Sweater,194.1051642838733,229.10506583520137
Zara,Blue,T-Shirt,49.25397288100838,119.61135315150361
Prada,Blue,Hat,193.33082717314653,214.1748142621915
Calvin Klein,Blue,Jacket,354.83452592176343,346.942237263002
Levis,Red,Sandals,124.5572602713284,160.96621303501348
Versace,Green,Underwear,182.33561010156825,217.40244673238038
Gucci,Orange,Shoes,169.1139092489334,201.37585755029696
Calvin Klein,Blue,Socks,139.01165471958322,180.71583044676325
Nike,Black,Bra,36.75823986624643,71.06994397328252
Ralph Lauren,Red,Skirt,230.98038133518935,208.0942502024611
Calvin Klein,White,Jewelry,271.881548547324,209.99654137605668
Nike,Orange,Shorts,68.12933011311542,152.0268611964445
H&M,Black,Gloves,24.8617530967998,155.20350739028635
Puma,Brown,Jeans,188.54431926303317,226.19525134652523
Calvin Klein,Black,Shoes,417.82004910895483,426.96844747105735
Adidas,White,Sandals,130.9788945784299,179.28972790600596
Reebok,Blue,Jeans,116.94914955482008,190.47903941101845
Tommy Hilfiger,Orange,Sweater,145.24223152831644,176.0308857941567
Nike,Green,Jacket,60.57995213216819,140.72704245603063
Versace,Brown,Jacket,211.85785391915098,216.4611257246382
Dior,Pink,Jeans,365.71667126737714,219.7554313140056
Nike,Pink,Scarf,34.16403900388544,162.4056609393309
Tommy Hilfiger,Black,Jeans,291.2114468499964,315.2205603500174
Calvin Klein,Blue,Polo Shirt,251.63591645806375,245.95705884990812
Nike,Yellow,Hoodie,57.04275943657808,179.17574493841272
Calvin Klein,Brown,Shorts,160.4853222022542,199.4260953788398
Armani,Black,Sandals,645.8135802219235,692.063853702982
H&M,Blue,Sweater,43.234889204076275,174.3992230555869
Ralph Lauren,Pink,Scarf,190.0647334444846,209.8641643261385
Tommy Hilfiger,Green,Hat,214.5480351763194,245.1278686181399
Tommy Hilfiger,Green,Skirt,145.59164520888376,197.27583099983408
Adidas,Orange,Hat,127.53244224626658,162.62189523145955
Reebok,Black,Shorts,208.2927916452889,221.51831326787726
Levis,Blue,Polo Shirt,124.02708046296966,163.78183715302993
Adidas,Blue,Skirt,189.86769541178398,206.6623257717501
Chanel,Brown,Slippers,283.00119656039215,313.4061677807512
Prada,Green,Skirt,415.98700893621094,445.12641087861454
Adidas,Red,Sweater,87.9121565910454,148.93906777778952
Dior,Blue,Polo Shirt,287.1421799479146,259.67746583138364
Puma,Brown,T-Shirt,91.2117727928312,134.85985397164896
Lacoste,White,Dress,333.539676514484,338.2855677069101
Chanel,Orange,Scarf,278.6292433889346,207.2933050658035
H&M,Yellow,Hat,9.362039924974596,127.17442949827405
Dior,Orange,Shorts,606.2218369403543,465.50257108982674
H&M,Green,Scarf,21.31471197569854,88.74015820584127
Versace,Pink,Bra,210.26683781225188,229.48442542920085
Versace,Pink,Dress,297.7284748389917,328.1415883830012
H&M,Blue,Jacket,47.17245934818839,141.8618288037245
Reebok,Yellow,Sweater,183.8507647958262,202.99551925461725
Armani,Red,Underwear,206.94263084118873,209.73347676277925
Adidas,Blue,Boots,271.32611928754636,297.40451788805495
Tommy Hilfiger,Green,Polo Shirt,123.89567245728537,173.44635024047815
Nike,Yellow,Skirt,63.36269677734846,195.85967929039006
Armani,Pink,Polo Shirt,258.20553039720403,205.42323655987173
Puma,Purple,Skirt,194.79818479949205,220.55624551713996
Gucci,Orange,Skirt,253.36886504443214,226.69012964740443
Prada,Red,Sweater,184.08542705354472,212.39722518018183
Versace,Purple,T-Shirt,159.2589092030521,199.7520055602399
H&M,Blue,Sandals,41.13620841795618,152.2669299892598
Puma,White,Dress,167.04813781203785,200.1529082377796
Puma,Orange,Jewelry,53.60274261519585,171.73995366661308
H&M,Red,Shoes,67.27196428390717,179.21022827255018
Tommy Hilfiger,Blue,Slippers,219.88125035062268,239.7651456999359
Dior,Brown,Scarf,419.29420256346424,303.24919651796324
Lacoste,White,Slippers,433.43158653482226,465.04878193959263
Tommy Hilfiger,White,Skirt,183.03494027526858,206.1663338649931
Versace,Blue,Socks,226.96692979802913,224.8962293573054
Under Armour,Green,Gloves,99.75652013780453,159.71720974622963
Zara,Yellow,Sweater,48.381779580594184,147.9433133323456
Ralph Lauren,Red,Jacket,152.86460166407022,185.03019216089194
Nike,Purple,Hoodie,65.62907981641524,112.5862332413557
Adidas,Pink,Bra,69.54688232186226,176.66132849726387
H&M,Brown,Sandals,70.09101077180978,171.71704534896278
Prada,Green,Polo Shirt,174.5909428408904,200.55705956619087
Tommy Hilfiger,Red,Underwear,101.05137825617868,152.05341506731463
Levis,Red,Slippers,145.31134321877815,175.80783438161063
Tommy Hilfiger,Blue,Shorts,286.3001093586555,277.4409756035601
Zara,Red,Shorts,72.90715597561692,97.61210231108417
Tommy Hilfiger,White,Sweater,92.96133611925481,171.76215953964214
Zara,Green,Hoodie,31.035014194879256,190.09614660937933
Zara,Yellow,Hoodie,60.035190311873045,117.48625486226118
Zara,Red,Dress,78.10596853481564,193.6223617953309
Reebok,White,Jeans,171.31154136309047,205.236137847156
Armani,Blue,Jewelry,273.7350731511873,301.3993397090204
Burberry,Purple,Scarf,294.9049567392644,208.81977537168015
Reebok,Orange,Hoodie,141.30363232350092,195.36581965682566
Versace,Pink,Skirt,323.86292324147166,231.37331266345026
Prada,Green,Polo Shirt,242.94263612743322,233.8262762764898
Armani,Blue,Boots,464.60531532501614,550.8801618222953
Zara,Blue,Jeans,88.19196263979072,182.82587637007504
Puma,Yellow,Scarf,70.61713559436032,133.33533292956997
Levis,Purple,Jewelry,151.0510799708858,185.26195741352817
Burberry,Pink,Jacket,241.61573447843537,223.20268300236
Nike,Pink,Hoodie,63.689120580769675,197.0165013041012
H&M,Yellow,Underwear,6.187556712423282,76.77858536055659
Burberry,Orange,Boots,435.90640014838067,436.66964587319296
Levis,Blue,Dress,276.2701958366673,240.9207345565622
Versace,Red,Dress,373.1272018375337,423.44901233725227
Under Armour,Orange,Boots,133.3175022481331,166.48725242662914
H&M,Brown,Hoodie,34.359121683279064,173.8065151056063
Under Armour,Yellow,Sandals,107.53569956484034,183.4720006049345
Armani,Yellow,Shorts,443.15840438584837,267.25825698961273
Lacoste,Green,Underwear,113.97222300288776,149.87377078627185
Adidas,Orange,Polo Shirt,58.781571709057516,175.3933846732382
Levis,Black,Dress,122.48915706354589,169.24581024767383
Calvin Klein,Brown,Shoes,528.9221698168346,496.6935252902548
Adidas,Blue,Jeans,115.45922119972096,195.9699084577657
Tommy Hilfiger,Yellow,Hoodie,108.04167355858544,194.18799683933838
Puma,Red,Gloves,54.09965228081145,185.38695506184706
Ralph Lauren,Purple,Boots,438.93971228258846,367.9464947142029
H&M,Green,Sandals,69.73852161657456,131.20700826829253
H&M,Orange,T-Shirt,42.00451989583067,183.25386622679747
Puma,Brown,Gloves,114.55951420084799,161.5900222460591
Dior,Black,Skirt,615.2568908186676,400.57448581902463
Ralph Lauren,Purple,Sweater,291.25674004834866,218.07893083528867
Ralph Lauren,White,Jewelry,134.42135476594598,194.30822355257004
Ralph Lauren,Brown,Gloves,110.92789567088832,160.13196144398842
Chanel,White,Dress,192.44345498503677,229.72811888390316
Tommy Hilfiger,Blue,Socks,128.70317979910334,198.73404747297565
Gucci,Black,Scarf,264.78092319991555,220.63995310655287
Reebok,Black,Boots,332.79473552775505,220.75687460847368
Reebok,Green,Jeans,130.67767580251467,166.4879232867322
Dior,Blue,Sandals,669.8543724741985,618.4224554729416
Ralph Lauren,Yellow,Underwear,154.88204732093618,195.02075896656837
Puma,Pink,Skirt,167.02347919362813,200.36082188737325
Ralph Lauren,Black,Skirt,213.57018508563291,250.75624807959835
H&M,White,Dress,62.78621700652078,188.93724568409783
Levis,Blue,Scarf,74.96562769718653,111.8303096104199
Under Armour,Pink,Scarf,63.09173192143193,81.76154058088996
Puma,Orange,Jacket,161.76558501843698,199.70852477750867
Prada,Yellow,Hat,155.18763938383455,198.7480557244422
Adidas,Green,Shoes,165.4413248316103,199.93971514562696
Prada,Purple,T-Shirt,304.55881269285254,358.5830490173723
Reebok,Pink,Shorts,193.58406962806873,214.52611520848322
Versace,Yellow,Boots,387.3340375288425,247.04638368736255
Reebok,Orange,Jewelry,162.27509245128982,195.2274772221646
Prada,Yellow,Gloves,311.7219690336321,214.80024487032406
Chanel,White,Socks,322.74078412189385,212.832602569257
Dior,White,Hat,359.97089726571323,349.75517116249557
Prada,Yellow,Sweater,395.04958062126207,372.5538507277648
Reebok,Blue,Jewelry,107.68690006969851,162.23556309942393
Adidas,Pink,Polo Shirt,134.33020399610515,163.95082296009406
Adidas,Blue,Boots,104.43907069021168,159.86094393915675
Nike,Pink,Jacket,57.84213124575771,85.52083694057842
Nike,Black,Skirt,115.06349970492464,179.59131393622
Reebok,Black,Hat,178.40991655057834,204.9830718926915
H&M,Red,Shorts,46.332197671572764,135.36683453888014
Armani,White,Scarf,243.96817158921277,215.0170955951984
Calvin Klein,Purple,Shoes,372.52757992494855,417.79519960528285
Nike,White,Shoes,126.80513448613783,185.27671246280437
Under Armour,Purple,T-Shirt,76.96605667306338,153.84784083591745
Armani,Blue,Shorts,487.16637508990203,489.42022107352284
Puma,Yellow,Sweater,153.28248671725134,187.621880531747
Dior,White,Boots,330.21056096000524,261.12076019925394
H&M,Red,Underwear,7.144638469655744,175.6566987376579
Dior,Red,Underwear,321.2362200261481,341.4039676090915
Levis,Purple,Shorts,136.59765419689188,198.725726941151
Lacoste,Red,Scarf,230.79706584963432,247.73855357904336
Prada,Orange,Slippers,216.72891197897354,251.10299228309046
Nike,Brown,Socks,36.38269325915736,52.70891590541095
Prada,Black,Shorts,168.40873738144887,200.63668862865458
Armani,Pink,Shoes,613.7984131224318,701.2779594422544
Ralph Lauren,Orange,Shoes,122.4821750136695,158.12555115245667
Armani,Red,Skirt,198.84198179849602,201.35788872226323
Lacoste,Yellow,Gloves,200.1436925734801,232.1606001613118
Nike,Purple,Polo Shirt,92.28532062131825,147.04703399040847
Ralph Lauren,Green,Bra,198.96035835539507,234.3513152757241
Reebok,Orange,Jewelry,111.73928547402267,186.9617851896004
Versace,Black,Shorts,370.8111694220318,277.49549882363806
Calvin Klein,Orange,Boots,551.1974347222852,326.5334300543078
Armani,Green,Skirt,501.8992877112003,360.28612869668297
Adidas,Purple,T-Shirt,135.49891317853667,199.18018387715802
Chanel,White,Scarf,237.16314138991152,254.24665483112707
Burberry,Orange,Underwear,312.98982791514015,255.8280487008139
H&M,Brown,Shoes,27.063200014289404,111.14963348912676
Chanel,Red,Dress,374.0875782554301,442.25755591572954
Puma,Purple,Slippers,137.7488660957538,171.1984492063445
Zara,Pink,Sandals,95.01636176860377,190.8344744438881
Calvin Klein,Black,Underwear,116.02890642409105,190.01126285835747
Puma,Yellow,Jewelry,83.17527700884938,137.72123966275024
Ralph Lauren,Purple,Jewelry,109.58917895374042,158.79365646007525
Reebok,Black,Jewelry,73.1968676505664,178.10987346214358
Chanel,Purple,Boots,710.1729715268984,221.63618427295398
Tommy Hilfiger,Black,Scarf,137.23100211406467,193.35263168764354
Nike,Purple,Sandals,157.11768251097965,196.24483145820773
Nike,Brown,Hat,32.73723901056715,59.9579678475721
Dior,Red,Boots,793.1216426119848,265.14386293680445
Under Armour,Yellow,Sweater,88.72271294174487,162.3646916841289
Zara,Pink,Shorts,42.119723234245875,187.64295779215684
Dior,Pink,Shoes,237.4449033745182,205.67425980554063
Prada,Red,Gloves,137.2393562900154,164.72265905665824
H&M,Pink,Sandals,32.66158911374883,76.77671416749718
Levis,Blue,Jewelry,157.4080559580467,197.37322451962726
Under Armour,Red,Gloves,71.53332328061057,135.36839341078783
Nike,White,Scarf,62.88674458704227,168.24031676948613
Chanel,Orange,Slippers,195.12439308404277,214.37857488887954
Under Armour,Purple,Sandals,212.05839170135624,237.61008256354395
Calvin Klein,Yellow,Dress,385.1439027689475,242.23568916720004
Burberry,Orange,Shorts,531.34294911207,335.7226421209629
Gucci,Red,Sweater,321.62304329323956,238.70971843093568
Puma,Brown,Hat,50.760565822411394,118.90137387672911
Versace,Yellow,T-Shirt,257.44251233837406,277.018856260796
Zara,Green,Underwear,21.778301277486136,158.1131357704253
Under Armour,Black,Underwear,40.27399139037586,166.4684432111745
Reebok,Purple,Skirt,198.4123256320276,217.41648935856205
Nike,Blue,Hat,44.13471118952145,108.89525619445303
Chanel,Orange,Jeans,399.8039755431092,225.2304591815103
Ralph Lauren,Purple,Polo Shirt,238.42359312651416,238.8805688755184
Ralph Lauren,White,Skirt,305.1654125809072,307.37213884027165
Nike,Pink,Underwear,24.911070108605088,35.116638423127384
Versace,Pink,Hoodie,217.4996638534102,248.95256226150363
Burberry,Orange,Socks,184.7233268663196,202.32281431763872
Levis,Black,Bra,73.86425981586797,152.63163675393622
Tommy Hilfiger,Orange,Boots,323.95141666361,273.11382258054846
Tommy Hilfiger,White,Jacket,180.47249935690138,205.045516656364
Dior,Pink,Polo Shirt,236.68269254592775,270.771230373628
Zara,Orange,Gloves,33.01986841116434,40.80573562788384
Armani,Green,Sandals,188.0478951779938,207.13449935923322
Calvin Klein,Pink,Skirt,242.9586495493757,215.1185291471042
Gucci,White,Sweater,178.23736892726305,209.99597134185632
Levis,Blue,Dress,128.74177653703487,157.40944394654235
Ralph Lauren,Black,Gloves,100.75757331413547,187.75813735197363
Zara,Black,Hoodie,43.68070233497201,78.31182394042679
Reebok,Brown,Polo Shirt,130.32375878496435,193.13957671691534
Calvin Klein,Brown,Skirt,376.5070790800389,415.46086959862436
Puma,Red,Bra,111.30191456244003,134.49263662377174
H&M,Green,Jewelry,9.754010526658387,12.665555160967111
Adidas,White,Shorts,118.79093412582117,175.00353938199618
Burberry,Brown,Polo Shirt,472.47263388360244,234.29251086392367
Reebok,Purple,Shoes,276.6476587314536,308.1176544761355
Burberry,Black,Shorts,323.46735101004344,368.257697155985
Under Armour,Green,Skirt,97.68584032473629,159.19941421960328
Puma,White,Shorts,110.01221298480735,198.91424735462624
Chanel,Red,Hat,182.25376412477837,204.4762884880331
Adidas,Yellow,Scarf,114.39165428103017,171.22516286059152
Chanel,Red,Socks,235.69943736146013,232.51676161742265
Under Armour,Blue,Underwear,52.82792407146371,178.55178062906901
Gucci,Black,T-Shirt,354.4953019685703,417.23522349660766
Zara,White,Socks,26.989595575415603,118.3158890363284
Versace,White,Polo Shirt,333.2872837491316,242.46257528782746
Puma,Black,Jacket,174.9768818760749,200.4164912848706
Puma,White,Skirt,213.95197556204675,225.64102430972235
Calvin Klein,Brown,Hat,136.00571146871368,173.08879868184096
Nike,Red,Shorts,140.30751109099344,175.87879258959077
Reebok,Purple,Sweater,128.4150725644575,158.838071339963
Tommy Hilfiger,Red,Bra,85.49766230091785,165.95696602213903
Adidas,Green,T-Shirt,145.87113283812005,189.0211426096249
Ralph Lauren,Green,T-Shirt,112.40658407520046,199.90526640223158
Armani,Blue,Jewelry,220.95024830738657,215.13077298040093
Dior,Red,Shorts,524.8372980053251,581.8846414039502
Lacoste,Yellow,Dress,280.59184991954123,273.73292677258036
Zara,Green,Shoes,70.79592512683917,129.2966702796257
Burberry,Black,Hat,270.13027535171,321.7217557534118
Prada,Yellow,Dress,347.62382276006224,399.8556269923752
Adidas,White,Jacket,108.74723160380893,192.05286487634393
Tommy Hilfiger,White,Jewelry,82.36914877519962,100.33515124328126
Adidas,Orange,Boots,274.6535858254945,218.79783602367863
Nike,Red,Bra,43.55771092036976,80.21760171754326
Nike,Purple,Shorts,60.92469979828964,194.79083542518288
Nike,Yellow,Sandals,153.5520274680395,197.3525937335829
Prada,Brown,Polo Shirt,394.1521361341981,391.2402699430813
Nike,White,Sandals,76.99758063756167,170.16208140176968
Reebok,Black,Sandals,346.435494215382,273.1588854584305
Versace,Blue,Gloves,182.59814209741654,218.54295738659962
Levis,Pink,Socks,74.2792016453184,153.06127358457474
Levis,Yellow,Jeans,204.90394335383087,219.16490090341355
Nike,Pink,Shoes,60.40774379575402,138.92256504586592
Dior,Brown,Gloves,371.51473355223845,244.52380022627358
Nike,Blue,T-Shirt,41.383244407049816,126.6360340394778
Nike,Brown,Socks,27.95616427707015,157.21203623062038
Adidas,White,Hoodie,137.31511453632345,189.23712221514472
Gucci,Orange,Shoes,483.1415840519879,535.7179295214197
Reebok,Red,Dress,253.78124058340413,292.75269416519706
Gucci,Pink,Sandals,533.6426305664029,567.8624205416236
Prada,Red,Jacket,194.7727405274524,223.74082197210572
Dior,Purple,Polo Shirt,512.8515890594638,287.0700336512514
Zara,Green,Bra,24.86304713341767,70.46385322457085
Lacoste,Red,Underwear,160.3327092143512,197.0721653272801
Reebok,Black,Shorts,133.1446866487579,185.66392506174205
Reebok,Purple,Shorts,197.73628973672243,222.2949937007167
Versace,Blue,Hoodie,288.70537977995923,303.34846562676023
Puma,Purple,Boots,81.87755044346453,157.92110128160772
Chanel,Orange,Underwear,180.27335281360914,200.2694006958799
Lacoste,Purple,Scarf,201.0224530975375,200.9471781748336
Nike,Green,Scarf,55.34747333343049,199.6426216347376
Dior,Blue,Bra,195.15302787020804,222.1344926267631
Under Armour,Yellow,Scarf,85.03846270879089,103.20998251374408
Puma,Green,Dress,112.44393425987664,141.83738147473193
Puma,Pink,Jewelry,120.68345351737814,163.9722813709676
Reebok,Pink,Bra,85.50516330621636,108.68020116470868
Zara,Purple,Hat,13.198355985880843,179.391299186321
Nike,Green,Bra,41.83318433623005,149.37690382265458
Nike,Yellow,Scarf,45.086371537582835,100.13197504636375
H&M,White,Underwear,16.05082434632687,60.56210018097967
H&M,Blue,Sandals,26.749614563922304,121.60421860957044
Reebok,Yellow,Sandals,235.67646807481907,227.15972604637685
Chanel,Black,Shoes,241.03393088788948,206.6366053735318
Dior,Yellow,T-Shirt,452.24950016950913,399.86675287170476
Armani,Pink,T-Shirt,313.8746204575155,259.6516942667264
Nike,Green,Scarf,29.215584902595324,43.56512529641352
H&M,Orange,Jacket,26.691387178189654,134.26069042807785
Burberry,Yellow,Jewelry,274.355235323377,230.1686876805328
Nike,Blue,Hat,67.8664170727798,163.5244189835317
Prada,Green,T-Shirt,338.2162846502446,350.4104048875051
Tommy Hilfiger,Yellow,Polo Shirt,153.60880710149922,188.9220061557136
Nike,Pink,Socks,44.003361248279816,58.968981479931614
Reebok,Purple,Socks,77.86315789233542,100.32650430186256
Under Armour,Orange,Hoodie,49.556135586603986,96.70210953422571
Gucci,Red,Shoes,151.13477438178762,185.25424184484055
Levis,Red,Sweater,131.7211391532333,167.57420856278648
Prada,Purple,T-Shirt,369.0589531016194,398.7950193845159
H&M,White,Gloves,6.8656829135802075,158.46298244838462
Versace,Blue,Scarf,329.4143946853775,330.0402875455462
Tommy Hilfiger,Purple,Socks,153.78464262840163,198.11976119220327
Armani,Blue,Jeans,446.86343777117645,256.0282454418256
Calvin Klein,Green,Shorts,286.23640337108407,292.7239981747908
Nike,Yellow,Slippers,92.9985296147109,172.7643564556083
Calvin Klein,Pink,Shorts,350.7188712246167,253.44865023106632
Zara,Black,T-Shirt,40.66779156938412,58.46327995802191
Burberry,Yellow,Hat,389.44916006894755,224.1484499269845
Adidas,Pink,Sandals,170.793533200088,203.8134890899675
Levis,Green,Sandals,121.55504307613995,195.1083826890639
Reebok,Blue,Jeans,116.84857116499734,166.08351199711151
Nike,Orange,Boots,67.94315230082475,150.68753187355907
H&M,White,Jeans,48.94333506422911,131.18516045454305
Burberry,Yellow,Jewelry,234.95127533744963,266.0145887654138
Tommy Hilfiger,Blue,Sweater,94.51227690767787,132.38935503295394
Chanel,Orange,Jewelry,280.09371098615185,301.17640358967765
H&M,Red,Boots,30.795682095006065,68.43797595229015
Burberry,Yellow,Hat,184.50832467646623,213.2058325323985
Ralph Lauren,White,Sweater,243.42097426945594,206.42884501934373
H&M,Black,Hoodie,20.498184835095856,37.63473625702328
Chanel,Pink,Underwear,255.19976986636226,213.75069213379956
Calvin Klein,White,Boots,173.47792625575664,206.0592432581808
Ralph Lauren,White,Gloves,100.40724752627483,126.05215818628687
Gucci,Blue,Socks,120.90755597331697,152.98504107665076
Zara,Brown,Hat,20.169477318188058,116.5411667546619
Puma,Black,Boots,213.4369572961954,232.4412609673826
Reebok,Orange,Sandals,341.09098661770736,264.44736150377594
Calvin Klein,Black,Sweater,154.41806488994916,188.4540738417813
Prada,Red,Sweater,387.4402332863964,461.92052153779537
Calvin Klein,Brown,Shorts,363.66766107768115,211.69996488826408
Lacoste,Black,Gloves,219.71659592798852,211.75037086781222
Versace,Blue,Shorts,215.91927075333734,243.7065325774311
Versace,Yellow,Bra,152.15559890415238,196.61078079032603
Zara,Black,Scarf,38.91674669575257,92.2109218306201
Armani,Red,Hat,238.39441921994586,224.3918103515834
Zara,Orange,Hoodie,29.227957006832565,77.2844698302413
Lacoste,Purple,Underwear,107.5837758625009,136.41995077698195
Calvin Klein,Brown,Socks,217.1046988776962,208.36617093028855
Burberry,Purple,Slippers,397.97213757061,231.6252505822822
Puma,Brown,Hat,83.02669716916571,127.39706730398125
Armani,Brown,Underwear,189.73072898246093,202.97062041891533
Armani,Brown,Bra,301.36880919961743,226.12238937844947
Versace,Red,Underwear,240.46111901836042,220.91683221367975
Adidas,White,Gloves,51.89022019138962,158.67233730831643
H&M,White,Hat,27.4126757008517,34.40849223172457
Chanel,Green,Gloves,281.05736812309726,204.3760223085481
Reebok,Pink,Gloves,60.25799449847267,89.55512757756122
Calvin Klein,Orange,Underwear,146.7411653787495,199.31550287382007
Reebok,Yellow,Jeans,115.45271839170601,152.1831834784382
Calvin Klein,Blue,Bra,146.10119517934075,186.10270048872158
Reebok,Blue,Jacket,197.32829082160268,233.81114604711516
Prada,Black,Sweater,396.8753609794665,350.5644659494448
Versace,Yellow,Hoodie,182.87116542650494,219.30521352283327
Puma,Black,Shoes,135.14779988430473,162.50289627055236
Chanel,Red,T-Shirt,246.54349806564886,288.7410700231422
Puma,White,Underwear,103.65226801382059,126.18405238248168
Calvin Klein,Orange,Shoes,148.1036300627374,193.3980484276988
Burberry,Blue,Jacket,462.94083190519285,242.53086297575044
Adidas,Yellow,T-Shirt,107.46335509995947,146.66792519223924
Dior,Red,T-Shirt,491.02080100882966,209.30177978852436
Levis,Orange,Scarf,110.01451402709979,132.58245704690492
Burberry,White,Underwear,216.9980899289472,256.9263706176354
Reebok,White,Hat,87.61845443135115,108.596476488627
Burberry,Brown,Skirt,416.9847100210188,373.1395306876913
