brand,color,type,cost,marked_price
Versace,Brown,Jewelry,314.3338752029158,345.37490315296935
Reebok,Yellow,Underwear,131.80005805464017,179.77392186026708
Armani,Purple,Hat,259.55907780480777,268.41277208025286
Adidas,Brown,Sweater,56.44876125167225,102.0831113657098
Nike,Blue,Gloves,39.419916438713884,78.7470225568324
H&M,Black,Skirt,54.10356447724338,199.5607307951804
Under Armour,Yellow,Dress,97.07446982329685,119.81739819954421
Under Armour,Pink,Jacket,50.5643239148755,102.50968156608562
Zara,Green,Jeans,56.60357921707782,176.95453063701606
Versace,Blue,Bra,261.93230608598276,278.5982218515292
Adidas,Brown,Underwear,93.63397857101094,192.77192762445486
Gucci,Red,Dress,355.30691661767673,292.29301028940904
Reebok,Yellow,Dress,124.80983125997358,176.44774681069592
Chanel,Yellow,Jeans,315.72900836568385,276.5087897477754
Reebok,Pink,Hoodie,97.0661327248041,181.95415009292884
H&M,Purple,Boots,59.98909826052939,89.29849894380695
Under Armour,Orange,Jacket,95.55480745753594,154.31586973181436
Puma,Green,Socks,57.12179361757427,128.3960388483018
Zara,Blue,Underwear,13.87182362052133,171.34487555611858
Tommy Hilfiger,Pink,Jeans,133.21935018859722,183.64843541719898
Zara,Yellow,Shoes,141.51977418314158,180.26985757980077
Calvin Klein,Red,Slippers,524.1759733468107,206.9570204465632
Under Armour,Pink,Shorts,73.64941172076044,153.0546769590281
Zara,Purple,Slippers,133.64621512861726,169.98544450070247
Tommy Hilfiger,Red,Boots,362.92972727453866,232.60538515582195
Puma,Pink,Polo Shirt,69.42481317601697,103.59764667563246
Calvin Klein,Black,Shorts,220.20212670120378,230.60407827641478
Chanel,Blue,T-Shirt,498.50946874726367,426.0442590293626
Tommy Hilfiger,Orange,Socks,88.09237105053158,157.75254288001878
Chanel,White,Socks,201.87158630714018,211.12058330566117
Calvin Klein,Yellow,Hoodie,323.9644139708951,382.9672951796601
Nike,Red,Bra,33.166414577918886,91.13862767565003
Armani,Yellow,Sweater,392.9803040677067,358.9719126004952
H&M,White,Boots,31.241723408338764,59.38785206181332
Tommy Hilfiger,Brown,Shorts,144.7439756799103,196.81490465972
Gucci,Orange,Sweater,284.39230593058517,284.02949892762916
Ralph Lauren,Red,Slippers,194.96310752422073,213.79156444585948
Reebok,Yellow,T-Shirt,71.07631190260054,112.01974774799515
Levis,Pink,Bra,93.82327584964303,133.0494540914407
Nike,Pink,Jewelry,41.532306471139876,96.07289371821602
Chanel,Blue,Slippers,654.646915053821,415.43713493204393
Lacoste,Brown,Sweater,255.03298347462342,253.70234273325465
Tommy Hilfiger,Orange,Bra,91.10393638665388,124.58652559884982
Dior,Black,Underwear,345.2544029857507,360.62922958802045
Dior,Orange,Dress,277.14392285015475,286.15002170885845
Nike,Orange,Skirt,52.584417696062815,64.13071535937095
Chanel,Green,Jacket,494.05625608598257,262.4652703459693
Nike,Orange,Dress,131.18878361070682,160.80111507669423
Prada,Brown,Sandals,522.3641057080664,516.0442984733194
Chanel,Brown,Shorts,426.5425979078025,241.76955614556493
Nike,Brown,Shoes,192.512054960475,221.25499244364144
Tommy Hilfiger,Brown,Shoes,413.84968682363564,345.61354507197814
Dior,Yellow,Jeans,346.67665351500784,332.14334431496724
Nike,Black,Boots,155.7001289925651,191.38906271102545
Under Armour,White,Sweater,109.25295890446111,165.59922728557956
Calvin Klein,Purple,Gloves,164.20606259726796,199.452879737563
Reebok,Pink,T-Shirt,190.82096619923453,228.3717726208222
Levis,Yellow,T-Shirt,170.56600027679883,201.89218730086375
Burberry,Yellow,Sandals,711.2582166838858,499.4311983865405
Armani,Green,T-Shirt,228.16174582654125,238.28894052416354
Prada,Red,Shorts,208.3159770203277,200.94642514372543
Lacoste,Purple,Shorts,256.55742428881797,218.69685643754423
Nike,Green,Shorts,94.62487700189092,171.83599214409864
Nike,Orange,Bra,42.5863784027635,76.62751548443461
Burberry,Purple,Socks,234.71211824403537,258.41857835762283
Gucci,Pink,Boots,233.2303949278937,251.6320947488643
Puma,Black,Sweater,177.7107208308601,211.23870246565428
Adidas,Blue,Socks,45.933021713104345,186.33567206792924
Puma,Blue,Underwear,83.46889831103589,173.8204551777871
Puma,Red,Polo Shirt,121.5170564314093,159.9836912263007
Gucci,Brown,Dress,361.0379007673135,256.4609717889316
Versace,Purple,Underwear,255.7349791329296,254.4738685311724
Under Armour,Red,Slippers,202.92349647376884,236.7985256984553
Armani,Purple,Sandals,374.36111745147946,344.6066055998915
Nike,Orange,Bra,46.86230265296379,86.35029873648433
Prada,White,Sweater,410.7791971369233,453.4055673841603
Dior,Brown,Shorts,554.6546824994268,580.9641696335583
Tommy Hilfiger,Orange,Skirt,270.44706770885256,256.2223235462574
Puma,Green,Scarf,73.72119587330867,154.25676252104034
Ralph Lauren,Green,Slippers,152.72941040587264,193.34749853130793
Gucci,Black,Jeans,278.37030789921175,330.6360832494821
Gucci,White,Gloves,199.07595827866925,236.71468851407175
Gucci,Brown,Underwear,249.88466146526343,243.95263966948428
Puma,Black,Jacket,91.7172951521296,174.9976438619717
Zara,Blue,Boots,54.01924934190619,159.1061590719048
Burberry,Orange,Dress,443.5602021303022,514.1148164197456
Ralph Lauren,Yellow,Jacket,253.87083189715628,247.40136685800823
Burberry,Brown,Jacket,481.2026970513896,216.48550059110283
Reebok,Yellow,Polo Shirt,95.0920119612966,177.1377664755334
Lacoste,Yellow,Socks,182.02150528551027,201.0839086368222
Versace,Pink,Slippers,366.49344224357446,241.07609874645703
Calvin Klein,Black,Slippers,430.44939426522666,303.7944377135759
Armani,Red,Gloves,163.03958350235203,196.3231119232548
Lacoste,Green,Sandals,189.26136754083097,215.89521163382906
Ralph Lauren,Green,Hat,127.77658205091379,166.95490838200305
Armani,Green,Jeans,301.53018205058527,272.99192863669947
Zara,White,Jacket,41.89125252956366,120.72280631988258
Calvin Klein,White,Shoes,410.80777740439186,418.0196968187307
Dior,White,Underwear,258.89026144889266,213.3327490680051
Adidas,White,Shorts,182.39058683287072,213.88587355401552
Prada,Brown,Underwear,209.0550498941259,230.54587090009232
Adidas,Red,Underwear,90.09363596355922,129.40738233794798
Versace,Orange,Bra,182.88365584847776,202.95543186941262
Levis,Red,Gloves,165.65748806994245,199.48876198884324
Prada,Purple,Bra,260.68560662198786,269.4559835542295
Adidas,Yellow,Skirt,131.56217679311374,186.42854442940933
Gucci,Orange,Polo Shirt,258.9655395135437,296.0993483667524
Levis,Yellow,Slippers,119.80063769133619,158.6288242179053
Prada,Pink,Jewelry,215.2822783758968,215.5439024466832
Gucci,Black,Jacket,389.05429248119185,374.1185055998269
Adidas,Purple,Hoodie,140.22841173908262,170.98566793817332
Ralph Lauren,Black,Jewelry,107.57306821422985,136.64546029352704
Gucci,Brown,Bra,157.67842502948204,197.9611628071449
Calvin Klein,Green,Slippers,252.57268064520872,210.9271914895173
Puma,Red,Jacket,126.28038135662597,163.58546775833162
Gucci,Purple,Jacket,218.438305311942,207.40241508177775
Calvin Klein,Blue,Hat,112.30687823324472,157.04937179753884
Chanel,Green,Polo Shirt,348.28940567096333,356.6708127493944
Burberry,Purple,Hoodie,537.0812501720847,609.4823557693335
Dior,Red,Shorts,396.971445791562,466.6970403176407
Ralph Lauren,Purple,Underwear,123.97778709900004,170.12659837640882
Gucci,Red,Sweater,143.95212927773431,176.25683787679432
Prada,Pink,Boots,608.6209857672615,505.2763197447601
Calvin Klein,Green,Slippers,523.6119156389659,409.4763367778134
Burberry,White,Sweater,370.16293807257034,229.53812995920688
Dior,Yellow,Jewelry,290.4530865510554,203.08059625791861
Gucci,Yellow,Boots,249.76098825441483,229.7419706008107
Nike,Black,Jewelry,66.76720637722177,106.82725654133954
Puma,Orange,Skirt,123.23798774335744,152.36792314486428
Armani,Blue,Bra,305.09169069175505,329.93587836375474
Reebok,Red,Slippers,214.88665550619967,201.69682690504115
Puma,Orange,Jewelry,155.05985777693064,190.2877896545403
Under Armour,White,Jacket,104.08136358599621,195.6303382432062
Armani,Red,Gloves,289.99634580031096,274.7918230140634
Calvin Klein,Black,Jewelry,258.3271227598423,283.2938039209438
Levis,Pink,Socks,140.67389180326774,195.14504876348963
Lacoste,Purple,Hoodie,275.1015448808465,208.05280108624362
Calvin Klein,Yellow,Shorts,261.14873838407146,279.83114407231574
Armani,Blue,Gloves,232.13690804206894,242.18016920655614
Chanel,Yellow,Skirt,249.38511704215705,246.05990091534557
Adidas,Yellow,Slippers,190.3030586778058,202.66206424323232
Tommy Hilfiger,Red,Gloves,128.40714662767218,175.4916671913472
Ralph Lauren,Orange,Shorts,160.03365897111271,199.7431907492048
Lacoste,Yellow,T-Shirt,317.3689520610999,246.25172542348017
Armani,Orange,Jewelry,311.22505159411105,330.81214022207917
Nike,Green,Jeans,149.02747720561393,182.1864618470767
Dior,Green,Polo Shirt,291.86306475756606,341.378772226549
Versace,White,Jeans,271.6112038100388,214.51579164892627
Calvin Klein,Pink,Sweater,206.9345952370478,201.82589112980614
Adidas,Blue,Hat,112.47169390280101,188.10382900587518
Chanel,Red,Sweater,437.7622172450077,289.0883472583674
Nike,Blue,Gloves,65.52959322772548,156.3656450378653
Puma,White,Skirt,237.5893071008848,232.03581642638693
H&M,Orange,Jacket,23.656095475289014,41.66294404779414
Nike,White,Boots,130.08594853410472,158.58385773093798
Burberry,Pink,Jewelry,190.1936218773449,215.49802345782717
Calvin Klein,Blue,Sweater,301.4230003629282,238.11986793991912
Prada,Purple,Jeans,287.31458235264205,227.3478946060265
Under Armour,Blue,Sweater,115.18047778612979,161.87318777583323
Reebok,Green,Hoodie,151.40930991453382,196.77814579959846
Prada,Orange,Dress,350.63712566748814,406.9642464498172
Zara,Purple,Jewelry,36.03139346382185,179.5390883210796
Nike,Orange,Scarf,47.67027957459189,171.6224556869803
Tommy Hilfiger,Green,Hoodie,123.8951756560028,198.68376978461833
Chanel,Black,T-Shirt,259.81011196385555,202.88624817122383
Calvin Klein,White,Shorts,211.37150712038226,230.89004834032448
Gucci,Red,Boots,354.3823614614886,272.5739730587943
Under Armour,Blue,Underwear,78.16425461706244,100.72503580567337
Burberry,Green,Gloves,355.52921854184746,275.7921640319961
Under Armour,Purple,Hat,41.31878356725939,138.68949448615984
Calvin Klein,Orange,Dress,388.08289273039327,383.99528082839413
Prada,Orange,Polo Shirt,157.7788465128603,197.98239484660726
Nike,Purple,Underwear,29.728087519751462,149.8123033541705
Armani,Black,Jacket,224.13500451208608,235.75855297184927
Armani,Brown,Gloves,196.0806202064582,234.05744143992288
Under Armour,Yellow,Gloves,37.5169142370847,161.8512361335275
Zara,Brown,Dress,72.86603192994463,149.93595095989235
H&M,Green,Polo Shirt,19.401285397102402,78.77593032024429
Prada,Blue,Sandals,195.44256026608718,222.86872911495362
Versace,Pink,Hoodie,162.41771580790504,195.16892982944645
Zara,Blue,Underwear,26.492391125905083,100.07702105706062
Adidas,Purple,Skirt,151.28061550220497,183.08287405001985
Under Armour,Blue,Socks,47.040730816234,122.21618542836819
Lacoste,Green,Socks,123.88703417037189,189.19155979576507
Versace,Yellow,Sweater,359.7111687891311,330.09974723200014
Under Armour,Yellow,Skirt,65.37651554888993,78.65688039942604
Adidas,Yellow,Skirt,203.3064067248616,208.38216490040492
Armani,Blue,Boots,605.9866206854432,226.28566334363808
Armani,Green,Underwear,226.0426426489562,210.87429293191337
Under Armour,Orange,Shorts,88.37122894636946,113.74993898725388
H&M,Red,Jacket,35.124947926233816,171.56874318416308
Reebok,Blue,Socks,60.32437468007504,176.89039558321053
Versace,Brown,Jacket,314.0308695839116,269.28308905409716
Nike,Brown,Hat,23.930957365664522,126.26732483729891
Armani,Yellow,Sweater,434.7211956465902,286.44068733411893
Gucci,Orange,T-Shirt,341.2364994596488,226.48873887063823
Adidas,White,Slippers,97.99135203752459,134.12504625080118
Gucci,Brown,Gloves,150.00602957647334,192.55723878087403
Ralph Lauren,Brown,Polo Shirt,237.70344942374211,200.44247193954197
Calvin Klein,Yellow,Sandals,538.4583328734556,542.5309050737137
Tommy Hilfiger,Brown,Boots,364.42107905835655,412.14797625443845
Puma,Red,Gloves,153.378207508917,189.6857320943858
Burberry,White,Slippers,607.5515333096455,392.7471144526989
Under Armour,Purple,Underwear,35.149711341986624,151.11969179185635
Tommy Hilfiger,Yellow,Bra,110.14279367778738,175.03257415476924
Gucci,Green,Jacket,209.24207400798124,248.41402795371465
Calvin Klein,Pink,Shoes,485.4510658405018,275.58367855499887
Tommy Hilfiger,Orange,Scarf,182.83618855424427,202.64391214227615
Levis,Brown,Hoodie,230.41202217414622,247.06818419219627
Calvin Klein,Orange,Sandals,159.2766150873706,195.83412806589496
Prada,Pink,Shoes,435.73577306209256,428.1890687741432
Ralph Lauren,Green,Slippers,346.4976761640943,233.75308533334305
Nike,Purple,Slippers,93.42263033723853,158.016640548561
Chanel,Yellow,Shorts,416.6172215059364,309.7078873717285
Levis,Black,Gloves,173.8193076087971,206.3299304013989
Adidas,Green,Hoodie,140.63572870637887,174.55987324130004
Nike,Brown,Jewelry,21.70130495063983,149.67011940877228
Nike,Yellow,Hat,64.72190169981597,179.7417961688923
Reebok,Brown,Jewelry,150.46401904388694,192.59063929186823
Gucci,Pink,Jacket,297.318451037238,256.91856100090183
Gucci,Brown,Hat,219.98176503635867,220.68983620024034
Dior,Red,Dress,481.1000411877975,421.41586133700514
Tommy Hilfiger,Orange,Underwear,145.47806578237845,183.89784339497373
Puma,Black,Underwear,69.13252740988669,174.40529792676625
Adidas,Purple,Jeans,96.99507401571343,132.17028410101557
Tommy Hilfiger,Purple,Scarf,131.44855613833994,194.50116352188115
Zara,White,Gloves,46.51261595969122,173.3061368391832
Nike,Red,T-Shirt,91.21368993466501,135.52253069579336
Ralph Lauren,Purple,Underwear,177.2952733399324,204.3046508333365
Zara,Pink,Bra,21.03183386184317,195.00149630111096
Chanel,Yellow,Shoes,548.0248740911638,233.3456877927481
H&M,Purple,Shoes,74.06670437976685,166.4614435001052
Levis,Blue,T-Shirt,234.95237559726726,234.54838860416368
Nike,Orange,Jacket,66.05950383686123,141.168296813877
Burberry,Yellow,Shorts,306.38958846677497,307.5754037974914
Ralph Lauren,Red,Sweater,139.83580734602046,182.58539945660993
Nike,Red,Socks,40.46394652723377,113.86775807377467
Lacoste,Brown,Sandals,262.90997675110606,308.07756585451114
Nike,Brown,Boots,109.0428728696265,171.82916037112406
Armani,Blue,Underwear,228.75035476890923,202.77209874883116
Adidas,Black,Bra,44.75474921501656,134.20090435060447
Calvin Klein,Blue,Socks,135.80632451227422,167.084186542091
Dior,Blue,Skirt,355.06143516550543,343.01157004575424
Gucci,Blue,Sandals,288.23194471508987,327.4534164003065
Calvin Klein,Purple,Bra,158.02205743653343,198.61491714865227
H&M,Yellow,Shoes,46.59542812858254,161.58297122054432
H&M,Purple,Boots,69.07382349007744,196.31966282388214
Reebok,Blue,Sweater,151.16695307656192,184.01493818259385
H&M,Blue,Sandals,99.3274010541164,119.84901394353989
Nike,Brown,Sandals,156.04519505939683,194.5400909533492
Adidas,Blue,Polo Shirt,103.26801242843854,140.6095619339961
Lacoste,Purple,Jewelry,172.6112746929935,205.34638545645794
Gucci,White,Jeans,315.12147482590865,238.04691051088625
Burberry,Purple,Hat,218.82987471991194,222.9534409887689
Ralph Lauren,Yellow,Shorts,204.15950368289333,243.3610184989902
Dior,Brown,Jewelry,190.249209225554,202.51280638100235
Chanel,Black,Polo Shirt,385.2679466641203,374.6268807178658
Zara,White,T-Shirt,67.46914847690954,101.20883998153974
Zara,Green,Gloves,19.93623938242074,77.31540487495681
Prada,Green,Skirt,207.0358312559796,209.1739829274515
Prada,Pink,Boots,566.9809997399227,266.00930888846295
Zara,White,Gloves,15.512766405295961,98.12669777454963
Zara,Brown,Hoodie,27.108766710918562,75.81744576043747
Nike,Purple,Sandals,79.1034055576946,128.28836722467807
Adidas,Orange,Sweater,54.21775037116872,128.80734085282904
Armani,Purple,Jeans,391.4787026050171,279.8401896366612
Chanel,Brown,Jeans,561.2925587228224,464.5247583235737
Ralph Lauren,Brown,Shoes,440.4517049982943,478.69534738585145
H&M,White,Shorts,62.68913850357157,113.33299383909417
Gucci,Black,Jacket,377.1112384084369,387.8677613011647
Adidas,Green,Jeans,163.03102104229575,199.95024386369852
Calvin Klein,Green,Jacket,154.94783484012999,187.425695447747
Prada,Blue,Polo Shirt,192.1060257986764,208.83779141526537
Under Armour,Pink,Dress,72.12616365026642,154.65970064427668
Levis,Brown,Jewelry,187.0992520903661,203.68806806241224
Gucci,Green,Underwear,194.15711530849148,206.8870230056616
Reebok,Purple,Socks,103.8567206727374,190.87033910260163
Dior,Yellow,Jacket,485.36706879993955,306.3712518470334
Ralph Lauren,White,Shorts,227.03522795048121,228.98354972936613
Chanel,Red,Polo Shirt,501.1444772856451,554.2027132347453
H&M,Purple,Jacket,29.746674549811722,189.9278834488358
H&M,Green,Jewelry,27.068118136485214,126.32079889168081
Nike,Green,Jeans,121.38063997862754,153.1021800548949
Tommy Hilfiger,White,Scarf,134.6632960685104,197.3823787128095
Burberry,Blue,Hat,212.58384282070344,208.26442383584043
Nike,Black,Shoes,140.59325314041152,188.1982877668972
Chanel,Brown,Gloves,255.7049114376736,291.036534389963
Under Armour,Purple,Slippers,189.9622874279022,224.02785302275333
H&M,Orange,Gloves,25.60998995746258,58.33865754203522
Gucci,Orange,Boots,578.2309345651298,208.94630871683034
Under Armour,Brown,Jewelry,45.62805933271344,199.55498328242427
Ralph Lauren,Purple,Gloves,157.58533550561555,195.3460820389604
Levis,Yellow,Shorts,289.41565343057687,250.05053483101125
Adidas,Black,Bra,61.66390999121503,178.83368496116404
Levis,Purple,Boots,255.54197121684246,290.083615619344
Nike,Pink,Jewelry,54.69275223415865,72.3148887944203
Prada,Brown,Dress,228.14473650132297,242.54263605524187
H&M,Black,Hoodie,27.077727660561646,135.77581110577663
Tommy Hilfiger,Pink,Slippers,433.1264791483881,225.0851608986972
Levis,Green,Dress,205.3543161949666,214.18024919755686
Adidas,Green,Slippers,224.08843616009497,202.46761963891302
Burberry,Pink,Dress,590.379026498455,356.047119250835
Chanel,Purple,Scarf,191.5028936389145,213.1134403610663
Chanel,Pink,Scarf,352.6257328353022,394.1436673345469
Chanel,Yellow,Shorts,566.7344938392757,611.8043479052789
Burberry,Orange,Boots,215.63252902228427,255.01560452064328
Under Armour,Yellow,Jacket,105.16397191360043,173.0238087317106
Under Armour,Black,Jacket,74.87207295206912,185.3721481235063
Adidas,Yellow,Underwear,69.01665398983141,104.06308214395077
Zara,Pink,Jewelry,31.313148766999802,171.8326517952477
Adidas,White,Hoodie,66.3793933851085,172.67988521143536
Nike,Black,Sweater,97.91944316212646,164.22313370115592
Burberry,Red,Shoes,701.4319164389756,443.13342692034377
Calvin Klein,Yellow,Bra,232.24266176806321,266.5091370059019
H&M,Pink,Jewelry,15.21459614190608,37.373527294846724
Armani,Purple,Underwear,278.85557299550544,200.4691122017245
Burberry,Orange,Boots,307.6664406091726,209.95026582940255
Adidas,Green,Slippers,146.88876677673784,186.1200121569129
Zara,Orange,Bra,19.355121259317205,128.30981764158054
Adidas,Green,Skirt,178.8695996329011,208.54775349109056
Burberry,Yellow,Sandals,541.7774750673673,464.7833360949158
Ralph Lauren,White,Sweater,227.5777926295611,238.24916174820353
Chanel,Purple,Hoodie,316.1730136362541,348.67802526577765
Tommy Hilfiger,Red,T-Shirt,169.76563198599058,203.33111049392616
Burberry,Red,Sweater,523.1931149344668,268.40260561339807
Chanel,Orange,Sweater,346.887157008577,208.05201683810796
Tommy Hilfiger,White,Boots,312.85403649735485,317.5858732651521
Tommy Hilfiger,Black,Sweater,140.19432453115533,196.6740194094775
Nike,Purple,Polo Shirt,72.20519460213117,184.08414691874177
Zara,Yellow,Hat,47.860943547068764,155.56373971421928
Nike,Green,T-Shirt,56.14615994291017,152.02064067717794
Armani,Brown,Boots,498.70134590526635,278.5224800788665
Gucci,Orange,Shorts,172.1861129837535,205.76814459868177
Burberry,Pink,Sandals,316.05764884913697,328.31960175681945
Zara,Blue,Boots,53.36833263988579,84.64783163963605
Adidas,Red,Polo Shirt,143.41456730719437,194.3108926234646
Armani,Red,Underwear,300.43087378724283,353.3923958604421
Levis,White,T-Shirt,166.02242320576136,199.24520413419663
Dior,Green,Bra,272.6325154467945,226.67278686233067
Gucci,Pink,Sandals,415.8948977988307,404.8430633458173
Chanel,Orange,Shoes,506.9690027143997,322.1408878935056
Chanel,Yellow,Gloves,352.3666582717216,272.88268638751026
Burberry,Black,Bra,329.01990723402446,394.37217174839174
Zara,White,Jeans,32.271195287964716,109.58936901196957
Armani,Blue,Underwear,164.69894413688016,199.37449242327492
Prada,Red,Slippers,566.1040183001776,456.68868515066913
Nike,White,Scarf,26.377551754709586,89.09592247180665
Gucci,Brown,Socks,139.22186869435575,194.5744820943368
Under Armour,Brown,Dress,156.91467011158807,198.52400025031667
Armani,White,Dress,252.08144592067168,278.0136918477245
Burberry,Green,Skirt,438.09920500797926,234.5867641585645
Nike,Black,Boots,57.94829395897439,190.0590559256591
Nike,Green,Hoodie,82.93504945489754,151.6284031004669
Zara,Pink,Jacket,49.27045566842959,144.52277209752003
Nike,Green,Polo Shirt,96.16382526580824,140.91399564186955
Ralph Lauren,Pink,Bra,155.70285538461258,193.3148591712276
Tommy Hilfiger,Pink,T-Shirt,151.6724317358374,188.04394438661873
Chanel,Green,Skirt,369.8854294374545,231.2285145328412
Nike,Green,Skirt,109.2180088472761,139.88305463073274
Prada,Pink,Slippers,431.1863740311601,410.44493093070776
Nike,Yellow,Scarf,53.78427610670002,81.95225826759707
Nike,Green,Shorts,115.7722290820917,152.50661850804852
Gucci,White,Gloves,226.03029729291381,269.7029886284842
Levis,White,Boots,339.11367747765996,389.4782985938026
Nike,Black,Jeans,118.02082277080054,146.91185236146026
Zara,Pink,Boots,132.3686684096213,198.12248141953913
Calvin Klein,Brown,Scarf,126.05801951706584,190.70145469534393
Lacoste,Orange,Jewelry,201.72837222632745,223.50031916301825
Ralph Lauren,Blue,Shorts,229.73479533423705,269.6503404888351
Chanel,Brown,Jeans,566.9823821628004,274.6239740252263
Nike,Orange,Hat,68.4555528701245,140.38858159729125
Puma,Green,Socks,98.83349954805465,171.67968937191037
Prada,Black,Scarf,234.79445111466674,259.09855793601173
Puma,Green,Jeans,171.25569000814215,203.73811752335635
Tommy Hilfiger,Green,Shoes,197.45300539074753,215.5935141937186
Calvin Klein,Orange,Slippers,439.9909115898903,231.80734281290387
Dior,White,Skirt,348.30552845597225,363.11747653972816
Zara,Yellow,Skirt,90.66692923683509,152.24433625159938
Lacoste,Pink,T-Shirt,238.02910946259803,215.38139932787084
Gucci,Blue,T-Shirt,130.62132756538915,192.04034513427325
Levis,Pink,T-Shirt,137.08624639156056,198.22919354677114
Prada,Yellow,Gloves,293.4660648588982,300.34271458034607
Prada,Purple,Hoodie,294.5329273472213,336.2300782262603
Armani,Green,Sweater,398.6901887006838,209.3696190818847
Nike,Red,Shoes,170.011155826454,203.38560147953788
Zara,Brown,Shorts,46.84968879886189,180.03575434458367
H&M,Black,T-Shirt,34.00202661063958,73.49215498383026
Versace,Pink,Skirt,337.8503248781526,292.109576489583
Lacoste,Orange,Boots,249.4479508671829,203.85786802612404
Lacoste,Blue,Hoodie,288.73157410773626,262.0542789626709
H&M,White,Sandals,30.848646664101604,82.81978276941459
Tommy Hilfiger,Blue,Scarf,143.5136737235735,190.20722956465434
Ralph Lauren,Yellow,Jewelry,157.49425610350391,194.9066510507671
Dior,Yellow,Skirt,546.712864057854,278.46902690836936
Puma,Green,Dress,139.45825970669156,169.51731330323705
Levis,Blue,Slippers,220.8457297265534,234.40759589355815
Ralph Lauren,Yellow,Sweater,208.24350818445322,223.63833067041236
Reebok,Black,Polo Shirt,134.38012596516234,187.05127331520478
Zara,Brown,Sandals,139.21513879277853,175.7988820543355
Nike,Yellow,Skirt,121.04326663784241,178.0042486825547
Ralph Lauren,Orange,Jacket,190.47329512313974,225.26937117875045
Gucci,Brown,Hoodie,200.52533683225892,215.14740030680878
Armani,White,Shorts,289.24683793116515,309.60600925497624
Nike,Black,T-Shirt,32.534100169398315,50.385837190188106
Nike,White,Scarf,52.149175247501596,89.69043705112608
Adidas,Pink,Skirt,125.00548546971955,160.29736198165278
Under Armour,Red,Hat,32.135854643367566,50.0877450012246
Ralph Lauren,Black,Bra,113.39558560044617,180.31309655881546
Nike,Brown,Skirt,144.4774703858612,178.67413345921267
Chanel,Blue,Underwear,191.94653600415762,228.12943764944322
