brand,color,type,cost,marked_price
Puma,Green,Hoodie,114.91103117193057,187.09467397016974
Chanel,Pink,Shoes,471.1697027423289,374.389345770316
Tommy Hilfiger,Orange,Jacket,210.6276944334649,251.06537979896004
Adidas,Purple,Slippers,248.4176100495766,203.39752454372
Armani,Brown,Bra,305.93149674186304,234.32616239641976
Nike,Brown,Polo Shirt,30.513007031332407,167.15171057502766
Dior,Purple,Polo Shirt,325.5739101882832,261.0893973300315
Calvin Klein,Black,Scarf,114.94438485354074,141.7659371681132
Burberry,Yellow,Dress,203.4206002057216,225.77161720015232
Adidas,Orange,Dress,93.78014577394765,189.51876692213426
Calvin Klein,Orange,Socks,183.87873198130802,203.91296765703413
H&M,Brown,T-Shirt,33.243833196110586,100.55242587883113
Burberry,Pink,Underwear,248.02465788810485,290.6212759396388
Ralph Lauren,Black,Underwear,142.6823815208082,187.14028321044304
Under Armour,Pink,Shorts,117.78756231300449,180.13856023914914
Chanel,White,Skirt,348.16024932937574,400.3060785975846
Zara,Brown,Skirt,69.78472231097919,105.9877193502297
Levis,Black,Polo Shirt,146.1474535936598,198.00437827987128
Lacoste,Pink,Jewelry,212.18295172822064,212.89507663395793
Nike,Green,Slippers,147.2653724672731,192.97432652644306
Puma,Yellow,Shorts,105.9020521085834,140.17176202939663
Ralph Lauren,Brown,Sweater,142.05135699446657,171.5029458324563
H&M,White,Gloves,14.24987442896063,79.59401952519818
Gucci,Orange,Gloves,223.33745100806408,256.4829611219621
Zara,Black,Underwear,27.843719818838967,91.99666802538195
Levis,Blue,Underwear,158.5566631541356,190.82064636099176
Tommy Hilfiger,Brown,Boots,400.45106497096873,246.88294326849024
Reebok,Blue,Jacket,161.03279610841457,196.0894611096367
Zara,White,T-Shirt,39.965869651030616,116.68895941929352
Adidas,Green,Shoes,120.15864881664398,182.0334924162418
Reebok,Orange,Sandals,295.2061452371929,244.33263783677154
Chanel,Orange,Sandals,491.57736517654945,294.570096841826
Under Armour,Brown,Dress,138.41129806634274,172.8927633421127
Puma,Green,Jewelry,111.34527138761423,161.50044719644774
Dior,Blue,Socks,306.79634437871226,365.6970048669468
Dior,Green,Polo Shirt,250.16902121878525,265.1009953250326
Lacoste,Orange,Gloves,127.1921133834188,181.34629170343794
Puma,Pink,Skirt,153.84546381093813,189.6388087585011
Dior,Black,Hoodie,304.5251513125114,310.2800404092268
Ralph Lauren,Yellow,Hoodie,111.72557352734466,185.70705742382768
Dior,Purple,Gloves,273.3054136188404,232.35185079494102
Nike,Pink,Sandals,88.16045709644928,188.5619846365133
Calvin Klein,Pink,Dress,309.53345791530995,306.2424140701312
Versace,Black,Scarf,198.9661944679262,210.95265495192677
Chanel,White,Sweater,286.55934277276725,221.7286811894445
Levis,Pink,Sweater,170.61592843172525,204.4867171622949
Puma,Orange,Jacket,82.04981042543878,149.63415434883876
Nike,Blue,Bra,28.759184207334908,159.21740740328028
Tommy Hilfiger,Green,Gloves,219.72760614893434,241.66142378572118
Chanel,Red,Shoes,436.20435456176756,430.5485444854587
Puma,Blue,Dress,162.8286735332774,195.69755701132843
Nike,Green,Bra,34.28148241547143,169.2394910009001
Prada,Green,Bra,188.36749750483216,211.4491555000215
Tommy Hilfiger,White,Jeans,278.3981768699502,229.51253222399515
H&M,White,Jewelry,11.937609169865183,46.577082188044585
Adidas,White,Slippers,167.8838176678522,200.72998003970278
Armani,Black,Hoodie,397.16506423720995,267.56128985387636
Versace,Yellow,T-Shirt,300.3356898758228,264.27810260236816
Armani,Red,T-Shirt,183.1234949274222,212.74705121721212
Lacoste,Pink,Dress,214.51868838358962,230.0175075638943
Under Armour,Red,Sweater,80.24884974114457,128.09274883189994
Burberry,Blue,Underwear,213.6659087052194,220.36656067149434
Zara,Green,Shorts,70.78924299385021,192.9021353147021
Prada,Orange,Bra,188.54837613963625,219.8110011310466
Adidas,Purple,Shoes,152.60800134607663,185.4329764043328
Dior,Orange,Bra,270.76070223986665,208.22829698339672
Adidas,Purple,Sweater,148.17414157459262,194.91676938656832
Dior,Purple,Gloves,372.6274998671423,391.60447141236494
Dior,Pink,Bra,214.1356345197002,247.23754524572283
Nike,Blue,Socks,42.733426118739985,191.73728997637198
Nike,Pink,Jacket,82.6064070144939,188.9456229561255
Puma,White,Gloves,66.11380499515671,123.16028695122051
Ralph Lauren,Red,Hat,134.12255826147583,187.35138429943
Tommy Hilfiger,Red,Skirt,239.4969686467009,274.6433816798655
Lacoste,Green,Hat,151.87652649239797,190.38181797158697
Gucci,Pink,Bra,234.36995922178357,269.70493216316197
Burberry,Pink,Shorts,463.41175732974034,378.6588214410501
Prada,Black,Scarf,244.09031497573628,201.46018843610278
Lacoste,Pink,Bra,127.79816672025963,162.50572644748416
Armani,Red,Bra,156.62032263660902,199.0792047540055
Versace,Brown,Hat,320.2797997254901,206.59143182555272
Gucci,Green,Boots,262.98541907616357,289.8175188623936
Nike,Red,Sandals,106.93958351614307,131.074816504052
Puma,Black,Jewelry,83.85129625661251,172.34285199203828
Burberry,Black,Socks,176.55207116443583,205.32244931115048
Ralph Lauren,Black,Skirt,178.83313462005668,210.0999384263916
Versace,Brown,Shorts,190.29321467281187,218.13408299484342
Levis,White,Scarf,80.02055578564223,165.70643517155597
Chanel,Blue,Scarf,193.3139346073508,215.7642319859283
Nike,Green,Jacket,90.04986397822051,170.4936892046577
Chanel,Green,Jacket,317.3088773594218,248.89091149725033
Reebok,Black,Socks,134.49984514049015,190.90170761751705
Nike,Pink,Sweater,61.00149688158089,94.90732984379622
Calvin Klein,Black,Underwear,214.01967015882093,232.4189575973191
Under Armour,Brown,Shoes,90.59126162364302,125.82626743800128
Dior,Green,T-Shirt,318.63350367082944,321.57122239860394
Calvin Klein,Red,Sweater,142.555185054038,182.43966935570384
Armani,Pink,Hat,175.39244198252217,207.66940067784634
Zara,Purple,Jewelry,33.10741260947495,190.94382517204207
Ralph Lauren,Green,Polo Shirt,176.43877566727298,201.27589461166872
H&M,Blue,Boots,59.46115110145203,139.8194269695959
Lacoste,Yellow,T-Shirt,327.2174138863943,380.8428665624373
Chanel,Red,Slippers,200.1548328106428,209.08285885108742
Nike,Black,Skirt,114.54446992150571,157.73873465629504
Versace,Purple,Polo Shirt,338.4354501172447,246.70007743997164
Nike,Purple,Dress,133.04418524257508,176.55601761378028
Armani,White,Hat,231.85595347585974,266.3364174967611
Zara,Green,Jacket,42.48233103244792,111.32134489040436
Nike,Brown,Jewelry,36.08082755554665,173.9080491478972
Gucci,Green,T-Shirt,364.66473191656337,368.73168352774496
H&M,Yellow,Jeans,69.61460873406347,193.27054962121127
Levis,Orange,Sandals,357.4239321846914,276.0179107482421
H&M,Green,Bra,8.959384375843033,30.55563442764415
Zara,Brown,Shoes,60.49558765050152,165.83775468281112
Burberry,White,Boots,577.0745170350165,658.8153765871746
Nike,Pink,Underwear,25.32875943645517,64.87557049090444
Nike,Black,Boots,147.65306607153613,179.48879441226927
Prada,Blue,Socks,176.02911639004748,208.51341588806812
Burberry,Red,Underwear,241.50614721165869,238.2258341300482
Versace,Pink,Scarf,332.54901527945515,294.4659969665977
Versace,White,Jeans,360.7877793149711,349.2187190689866
Under Armour,Brown,Shorts,146.58188990372577,176.95368450951938
Armani,Black,Gloves,257.46176232666784,219.62594625489814
Under Armour,Green,Sandals,147.947516939268,189.39443758859701
Lacoste,Yellow,Underwear,103.7895536557147,158.81518945152175
Dior,Brown,Boots,367.51090976889543,433.4534081510717
Adidas,Orange,Slippers,184.2864469611526,216.58165902101945
Zara,Yellow,Underwear,27.596305404040958,75.95244299235279
Lacoste,Blue,Underwear,155.87826985005455,191.74584605223686
Versace,Blue,Shoes,267.17921304339507,242.58181362236851
Dior,Pink,Jacket,410.83569202195804,381.6836731097884
Dior,Brown,Shorts,614.3174790673303,638.4506110352169
H&M,Blue,Jewelry,19.858945014639275,134.79006001851616
Calvin Klein,Yellow,Dress,188.85860369043013,208.34964438113533
Under Armour,Black,Hoodie,98.11930777670594,181.56648333967448
Armani,Orange,Gloves,292.1381681616382,205.64835165120235
H&M,Red,Hoodie,14.091572162972245,23.50966751033794
Calvin Klein,Brown,Hat,200.81426992647894,202.78709814065934
Lacoste,Black,Socks,140.8450616879689,181.3896191454804
Nike,Blue,Polo Shirt,96.94415712297709,161.60657456232772
Puma,Yellow,Sandals,111.412077770634,189.01345230830418
Chanel,Pink,Boots,287.4034187974943,206.270357144075
Reebok,White,Jewelry,97.08676911589399,166.65312632665774
Calvin Klein,Brown,Slippers,463.42053781694136,357.58312224405404
Calvin Klein,Brown,Dress,295.03537329732063,294.51603845243284
Versace,Brown,Polo Shirt,386.101933733005,447.2094475064516
Ralph Lauren,Blue,Shorts,228.27969152531065,227.4835117525624
Versace,Green,Dress,227.24859112855765,256.2923999971955
Tommy Hilfiger,Pink,Hat,209.44477354649717,249.1880885452635
Gucci,Green,Shorts,412.4232772024206,233.1817764582147
Calvin Klein,Red,Skirt,286.1435456147202,289.22205853519284
Gucci,White,Hoodie,145.73274765942153,197.71580529692767
Armani,Green,Shorts,365.76174879409314,240.46142865410053
Ralph Lauren,Pink,Underwear,108.65099543416352,140.52457021414907
Dior,Purple,Scarf,330.09075721023135,329.0103283420285
Armani,White,Sweater,342.57894141911373,305.44026740777247
Lacoste,Yellow,Boots,239.89498162961632,255.5935154873863
Nike,Yellow,Slippers,197.7420983720752,222.79488742117334
Nike,Brown,Sandals,180.21626513779427,203.74773725050557
Versace,Black,Shoes,269.0379877791217,259.60373916480194
Ralph Lauren,Purple,Skirt,325.0775724032669,320.31823983576277
Lacoste,Purple,Hoodie,231.58417663928856,233.33278254440538
Dior,Red,Shorts,339.0184467790124,341.8415475399229
Nike,Black,Gloves,29.98351853998286,184.75385230946847
Under Armour,Brown,Jacket,53.328886615470104,85.29495918226907
Prada,Black,Jeans,202.67237762148042,230.21884467512803
Reebok,Brown,Jeans,175.13936332711103,207.72004321906547
H&M,Purple,Bra,18.30330473872314,146.03239774282494
Burberry,Brown,Scarf,173.2536665417381,200.45827543850842
Chanel,Brown,T-Shirt,366.62007544765345,408.40597179126866
Reebok,Green,Boots,160.95491018929812,199.66457865562552
Calvin Klein,Pink,Shorts,158.9676065674644,199.58889838120206
Tommy Hilfiger,Blue,Gloves,101.82369790999633,174.57107348042854
Calvin Klein,Black,Bra,136.8607015204122,166.34172420735922
Reebok,Green,Skirt,155.78354496442725,191.97461843377206
Prada,White,Sandals,293.7812939290055,264.0929347395341
H&M,Purple,T-Shirt,44.8412135573941,124.75678144187037
Dior,Pink,Jewelry,386.98174788281426,202.78529313033022
Chanel,Green,Underwear,224.80982181561725,224.22523684633336
Armani,Blue,Underwear,313.4033203103811,358.84763575809706
Under Armour,White,Boots,187.84500117857,207.4049777964199
Nike,Red,Shorts,76.22446206674411,169.5891969945404
Nike,Orange,Hat,29.50136424763098,75.91692077126572
Lacoste,Pink,Jacket,122.6694363600308,192.17346769724685
Zara,Purple,Jacket,36.401174774291334,65.57036995263704
Adidas,Blue,Scarf,109.9775973315673,151.50701305297733
Lacoste,White,Gloves,242.82741992187778,205.860846860281
Calvin Klein,Yellow,Shorts,189.81104315560304,205.08332495152678
Burberry,Brown,Jewelry,205.93647615940085,228.89905772683514
Nike,Purple,Sweater,84.95636423738978,174.2348979134997
Burberry,Black,Sweater,324.682878449752,263.7092169985408
Under Armour,Blue,Sweater,65.09221805816622,196.9645962860794
Armani,Blue,Skirt,219.76819016844752,246.56615407356614
Puma,Purple,Sandals,212.8652351057267,204.07560811545466
Zara,Blue,Hoodie,31.580859750281043,96.04991119308082
Nike,Brown,Shorts,83.11114667811188,173.13172673286306
Nike,Yellow,Skirt,141.43266997667763,189.48075187803238
Calvin Klein,Purple,Shorts,263.0567041039279,243.866803957701
Zara,Brown,Jeans,69.97151690432499,195.34544141749694
H&M,Purple,Skirt,43.30330081583261,140.59179228570957
Gucci,Purple,Underwear,206.99670919062592,220.90159873638953
Puma,Purple,T-Shirt,142.8097037999799,192.49367735343293
Adidas,Yellow,Slippers,269.4678494520782,225.88656135164388
Armani,Red,Bra,186.88527419457063,222.04439692633034
Tommy Hilfiger,White,Jacket,112.51797866871499,165.7779683599308
Zara,Red,Jeans,30.573416717885173,55.23899352202506
Levis,Green,Gloves,80.55012217567413,116.59276186286613
Burberry,Black,Gloves,302.27602965891185,221.0774839741171
Versace,Yellow,Scarf,288.28663807130897,211.828556984015
Nike,Purple,Shorts,143.97075232200433,189.49040480933527
Reebok,Purple,Sweater,111.27917089779756,161.88883709150016
Burberry,Purple,Polo Shirt,325.2695075031422,258.28225787092083
Nike,Black,Hat,60.07327781249639,159.7460669485087
Prada,Brown,Sweater,360.8569639055023,343.4713158624759
Adidas,Blue,Polo Shirt,75.0809386089233,186.52655023667606
H&M,Black,T-Shirt,38.33619100830469,73.57487862056755
Under Armour,Orange,Underwear,56.75815107366169,136.72822025320932
Nike,Pink,Sandals,57.41085776906584,165.88826999141355
Adidas,White,Hat,42.186350552743896,100.98745544384442
Gucci,Pink,Gloves,169.43857757161516,200.07534266142355
Ralph Lauren,Blue,Scarf,114.27840825442723,144.7814766335917
Zara,Blue,Polo Shirt,60.72925802389155,131.6315158992874
Armani,Red,T-Shirt,405.6201168648988,296.10268983087474
Levis,Brown,Scarf,156.18581740501168,190.72695667425393
Armani,Red,Gloves,349.5773643200796,315.5907214565907
Levis,White,Gloves,145.92558406092914,179.4818770139337
Tommy Hilfiger,Yellow,Polo Shirt,214.98496165773184,219.2337779868966
Under Armour,Green,Sandals,111.96011446834223,152.09081846036364
Zara,Yellow,Dress,80.88276669525433,128.9870981427198
Prada,Blue,Bra,225.7799837352611,240.1836914130436
Nike,Yellow,Socks,37.23279174898927,73.11174198207628
H&M,Black,Slippers,96.93719003191075,174.52134519256106
Tommy Hilfiger,Blue,Sweater,155.09869892470812,191.42972996074315
Nike,Green,Sweater,84.67471351344352,161.92246848126229
Gucci,Yellow,T-Shirt,309.2951318205287,214.5625017576517
H&M,Orange,T-Shirt,16.481394441862918,149.84170662603862
H&M,White,Jewelry,27.355737924779103,180.26349078323938
Ralph Lauren,Black,Polo Shirt,258.9408235774258,238.37122914717423
Tommy Hilfiger,Brown,T-Shirt,249.4410910228664,292.8526795442946
Puma,Blue,T-Shirt,62.57726359468588,138.33999529524144
Zara,Pink,Jeans,35.58440248901094,73.13490270204888
Burberry,Orange,Underwear,203.64063343223904,243.33764096328957
Puma,Yellow,Jeans,94.9558413692521,122.49972673436127
Calvin Klein,White,Jewelry,169.62474847731085,200.83218012752408
H&M,Yellow,Jeans,44.194237234375436,159.92804546755661
Under Armour,Orange,Jeans,95.88852922245417,126.6907914073575
Tommy Hilfiger,Brown,Gloves,178.0608462164207,206.40492124964717
Calvin Klein,Yellow,Socks,130.6689915491141,168.9686480941766
H&M,Purple,Gloves,9.039011732767944,104.37289174324124
Puma,Blue,Skirt,143.3671968299871,176.0464499025701
Levis,Orange,Shorts,188.54020849898495,205.27238362872316
Lacoste,Green,Skirt,300.7651718300816,245.4170961799179
Under Armour,Green,Slippers,199.9289049606668,207.1582145773814
Nike,Yellow,Bra,20.119886357058324,74.68743437895549
Zara,Brown,Skirt,65.20051822162934,128.7738482741562
Nike,Brown,Shorts,109.70580686201464,162.67025570734233
Puma,Black,Jewelry,74.60754625029074,132.60450963098248
Ralph Lauren,Brown,Hoodie,117.29911815663581,156.3205887765097
H&M,Blue,Sandals,63.12839202781744,96.89482747795385
Burberry,Black,Hat,370.8009827761439,362.9292914025418
Gucci,Orange,Polo Shirt,190.95208570871876,217.01215424314464
Versace,Red,Jewelry,300.21069131508136,230.4487159914873
Nike,Pink,Bra,37.99044942191243,141.5729143078315
Adidas,Purple,Scarf,86.12655507419778,189.3160494618927
H&M,Blue,Jeans,47.063189719796156,96.42431199109083
Burberry,Yellow,Hoodie,242.02695137118766,230.09485883388922
Versace,Brown,Dress,360.267163917517,267.5433024295326
Nike,Blue,Underwear,31.62321909530625,186.50992996681356
Versace,Blue,Dress,346.9220039589864,242.04011839414537
Gucci,White,Gloves,133.6337143186655,173.56744262168516
Nike,Yellow,Polo Shirt,52.3024360696052,198.75956047622174
Nike,Orange,Gloves,65.25574600849745,146.6816137286213
Prada,Blue,Jewelry,282.5756810840293,316.5358439863261
Versace,Black,Shoes,245.33855384065149,213.36568592543077
Versace,White,Slippers,218.77498720700868,241.94849726978978
Levis,Red,Shorts,218.8840148061524,211.35789995802895
Zara,Brown,Dress,63.937127189324386,159.15965229406103
Reebok,Black,Boots,317.0431388701197,263.6854694533229
Reebok,Yellow,Underwear,132.32764418247007,167.91649997027068
Calvin Klein,Purple,Dress,294.55034511278404,351.1720081217768
Armani,Blue,T-Shirt,478.55616064716065,460.43831431913225
Armani,Purple,Sweater,259.0687287758436,257.6733321459951
Levis,White,Skirt,157.56056491729984,191.4087788049264
Zara,Red,Jeans,70.2134992364222,86.86216666408129
Levis,Black,T-Shirt,146.37532158800371,186.2745740905334
Tommy Hilfiger,Blue,Sweater,215.06687731471794,235.2696734683213
Puma,Black,Shorts,173.42173896938652,206.05045040127908
Levis,Pink,Hat,118.31461709161712,142.36636324046555
Gucci,Blue,Socks,227.4149814615442,246.76777406928724
Reebok,Pink,Underwear,88.0176211542715,189.34762736016972
Tommy Hilfiger,Black,Polo Shirt,205.94397637239686,237.9019731699808
Lacoste,Pink,Skirt,318.7812587435692,345.40671780701973
Zara,Pink,Socks,27.922203960393645,80.93749294111694
Under Armour,Orange,Shoes,123.2953464517382,153.07830992608766
Armani,Green,Jacket,283.0354804699738,316.91723526301945
Nike,Pink,Hoodie,57.95210890284859,172.00468256604967
Nike,Brown,Sandals,89.13558187477783,169.55953733282365
Ralph Lauren,Blue,Socks,148.01137641505628,178.81228838544106
Calvin Klein,Blue,Bra,212.38491387752248,236.3221722457559
Gucci,Pink,Slippers,226.69540123063558,266.3587295746083
Puma,Red,Jewelry,137.21596757755083,186.882516774531
Zara,Black,Jeans,41.10947384863594,180.21998942120194
Levis,Yellow,Bra,153.45413097501773,199.64194821587995
Prada,White,Skirt,186.51219811597886,213.3867139249345
Dior,Blue,Polo Shirt,469.5643860773232,381.52549134309106
Zara,Blue,Shorts,45.29970980008347,185.98577371300422
Adidas,White,Socks,61.94369386240744,83.45332908642844
Nike,Green,T-Shirt,53.880076841320935,89.69924306219815
Chanel,Pink,Jacket,356.74586634396877,316.07414416085953
Adidas,Red,Shoes,238.18205031861552,246.49748210295252
Levis,Brown,Hat,90.61403948474057,150.12421820495004
Levis,Purple,Skirt,124.69247618516766,198.1077447156535
H&M,Orange,Jewelry,8.986941407641453,28.064532533545737
Calvin Klein,Pink,Shoes,280.3602256991725,223.04461507403983
H&M,Blue,Socks,17.5917575237118,38.19066770588813
Levis,Purple,Bra,137.6764957851952,178.04424476595509
Tommy Hilfiger,Yellow,Slippers,289.17984449846927,223.25666397466102
Dior,Black,T-Shirt,510.26229395359445,210.92190746246467
Gucci,Green,Socks,173.3921081053028,205.315303317741
Nike,White,Skirt,121.8969401856734,181.02812271473417
Lacoste,Pink,Jeans,140.01046234055772,194.81195212153827
Under Armour,Brown,Jewelry,47.277770451563796,104.32897195388645
Lacoste,Purple,Bra,173.83172515780507,208.20729018166347
Calvin Klein,Green,Jacket,332.4041025281318,251.18705233449057
Nike,Green,Boots,101.95774238927716,198.50085198652863
H&M,Green,Socks,16.187967717095145,175.89407089947312
Gucci,Purple,Socks,245.209847554359,237.12202315817703
Nike,Pink,Jewelry,49.66440718149802,135.30429002553845
Ralph Lauren,White,Jacket,273.4589861812521,264.83908987396137
Calvin Klein,Orange,Jewelry,190.4005000906111,209.35298821020433
Puma,Orange,T-Shirt,140.8836483175589,176.2672408643552
Reebok,Brown,Underwear,137.4475233407536,187.32497014140714
Levis,Brown,Jewelry,147.7830188909777,186.1151292327827
Tommy Hilfiger,Red,Slippers,229.5091453963679,274.4663574144372
H&M,Blue,Skirt,25.517950579997933,189.17876859929586
Ralph Lauren,Orange,Jeans,268.39412694621103,310.1533445556572
Nike,Purple,Bra,25.850039837450673,158.1003601523495
Versace,Brown,Slippers,189.1154259157581,214.4572406029375
Burberry,Brown,T-Shirt,298.0393096039348,205.20259029939504
Lacoste,Red,Skirt,253.54123962016828,213.24232387881358
Gucci,Yellow,Shorts,182.2207955022461,216.1324889266499
Chanel,Brown,Bra,319.3427716059746,204.67922150330747
Reebok,Yellow,Hoodie,150.17046795044922,185.65846616455508
Calvin Klein,Brown,T-Shirt,177.15610404282074,210.8857502108707
