brand,color,type,cost,marked_price
Chanel,Brown,Skirt,308.3480953235646,258.71463267424406
Reebok,Blue,Shorts,176.6621870180337,200.98601128359766
Burberry,Pink,T-Shirt,382.3352591186281,232.05538768913766
Dior,Yellow,Hat,216.45350869402978,257.63992527651624
Chanel,Orange,Jewelry,224.5845616875711,262.16420156041124
Armani,Brown,Slippers,392.7224882741094,374.4834907659404
Puma,Yellow,Shoes,82.64037835909848,142.6321047662271
Gucci,Blue,T-Shirt,247.06265001343155,284.3595303144538
Lacoste,Green,Hoodie,291.4018421009669,305.2704013842834
Gucci,Green,Hoodie,237.96069240339335,206.00438018133997
Nike,Pink,Scarf,35.78819113535977,91.55127249744052
Reebok,Red,Jewelry,86.86054637448343,116.97717074857906
Lacoste,Pink,Bra,153.45456086712417,199.4238870828507
Burberry,Green,Boots,660.8630859857947,638.2354583375735
Ralph Lauren,Black,Shorts,195.42275379985097,230.4141622584359
Reebok,Orange,Skirt,152.43345255395397,188.560398593084
Reebok,Purple,T-Shirt,102.86664460925857,176.43260435366918
Calvin Klein,Yellow,Skirt,328.9098157405207,306.2728471057079
Dior,Red,Sandals,688.0600180872796,638.5708338024922
H&M,Blue,Hoodie,43.272725581780094,153.99916220537966
Lacoste,Orange,Dress,350.3964813618134,241.35492110890368
Dior,Red,Jewelry,358.4964182764053,419.6549995079365
Burberry,Brown,Sweater,528.2296983226139,227.91082165700084
Burberry,Brown,Gloves,304.6411915334111,296.00138871677825
Armani,Brown,Polo Shirt,359.45175312006336,401.7956151305785
Puma,Yellow,Shoes,155.46955531673808,195.86416685458013
Chanel,Yellow,Jewelry,185.0684971484481,210.69046766349996
Zara,Brown,Sweater,55.508828628683396,131.94590237382704
Burberry,Purple,Jewelry,247.7736226895347,218.02287135462117
Adidas,Brown,Skirt,83.86354843144909,135.51961672271852
Versace,Pink,Skirt,436.43515058376624,266.3003202022372
Prada,Red,Jeans,259.7616818706297,310.0408124826041
Dior,Green,T-Shirt,283.3767331577004,229.90259513778568
Ralph Lauren,Yellow,Gloves,231.04281622578912,274.1163566639299
Nike,Purple,Shoes,177.85360714324332,201.31243005027954
Unbranded,Green,Socks,19.329364918080547,41.76948017422641
Lacoste,Red,Gloves,187.7800311307338,220.09997139466248
Chanel,Green,Jacket,237.54903782931598,260.28665275125763
Armani,Yellow,Scarf,162.86220921342473,195.80072589715874
Under Armour,Purple,Jewelry,71.3462914193367,160.99702627455187
Lacoste,Black,Sandals,337.02368272537944,272.4729008584833
Nike,Yellow,Polo Shirt,91.02861472926344,132.33836717615256
Prada,Blue,Hat,204.4554992900078,205.79363270449596
Nike,Black,Socks,45.09993359755805,56.473002054481725
Gucci,Red,Dress,251.09037032027234,283.87010577633237
Reebok,Pink,Shoes,310.33734180205556,255.92214741498503
Zara,Orange,Shirt,45.338466247556326,141.79876236108225
Zara,White,Sweater,24.698248773294434,78.16341918903964
H&M,Orange,Scarf,14.313761379341035,145.57686354474998
Armani,Brown,Jacket,277.6840907187443,249.22390333175747
Reebok,Black,Dress,226.0398439278284,238.85040380050447
Prada,Pink,Slippers,520.1593761916984,401.58788534784094
Ralph Lauren,Purple,Hat,195.09547159583565,229.0839587509636
Gucci,Purple,Gloves,138.29899276343116,177.42458429563086
Puma,White,Bra,112.42231501345994,189.0308823948413
Tommy Hilfiger,Pink,Boots,306.03092613030924,298.8499310150725
Burberry,Orange,Sandals,314.27126551482525,273.01087158889527
Lacoste,Red,Dress,341.1819710760122,407.78783216021833
Tommy Hilfiger,Purple,T-Shirt,200.8549413318201,226.66749596013722
Burberry,Purple,Skirt,538.4182890322327,552.5461828746124
Adidas,Orange,Sweater,121.87962242255273,163.2259506775536
Nike,Red,Jacket,51.3269910066276,85.84892404046256
Gucci,Green,T-Shirt,336.77370748320504,386.0867528686939
Gucci,Pink,Polo Shirt,243.4571572155233,290.1236309728943
Ralph Lauren,Black,Shirt,158.74837064770568,192.50638262789957
Armani,Red,Skirt,390.6494266371178,274.1741211290916
Armani,Red,Jewelry,245.73859438308654,208.750874743625
Calvin Klein,Blue,Shoes,377.6755179644349,364.5283310293297
Burberry,Orange,Shorts,289.3263495540323,259.1407387374174
Versace,Blue,Dress,252.60262120061947,225.74412346460508
Under Armour,Black,Hoodie,89.18174308397752,162.39152592685483
Levis,Purple,Hat,173.02737943837815,206.85900337131795
Puma,Black,Sandals,250.84531553446212,293.0467008868179
Calvin Klein,Yellow,Jewelry,229.3974332963396,241.3765195495484
Reebok,Orange,Boots,351.68906099728264,372.1238520687973
Burberry,Brown,Jewelry,183.67500954141806,200.31005272559872
Tommy Hilfiger,Orange,Jewelry,134.70066807803158,169.76283172350617
Gucci,White,Jewelry,147.93620258642918,179.58216323569758
Unbranded,Pink,Hoodie,28.947072670476608,194.51137200450546
Chanel,Purple,T-Shirt,380.2636774875018,399.18389683623235
Prada,Green,Jacket,189.6797941506161,207.34950468469728
Zara,Orange,Socks,21.528341011316158,156.86433961574485
Gucci,Blue,Sandals,359.0524592536427,232.92706251967087
Prada,Blue,Hat,272.07554756945717,326.2378170999552
Calvin Klein,White,Slippers,368.2309275762261,214.74359107475425
Levis,Orange,Underwear,93.23423200600973,139.70230735300183
Lacoste,Purple,Sandals,237.390943801864,209.1674509644265
Versace,Yellow,Jeans,172.97739781414606,204.1294191356587
Burberry,Purple,Hat,206.82444490829369,207.15518511057113
Versace,Blue,Skirt,338.68450260877336,352.63107372564843
Nike,White,Jacket,40.805794884640946,56.69057202680792
Lacoste,Black,Slippers,513.944067300896,290.8118036899293
Under Armour,Pink,Underwear,43.68596985543787,136.23160774771844
Unbranded,Black,Hoodie,17.005882292120894,147.05006392384033
Tommy Hilfiger,Red,Sweater,144.16423959834796,173.80507966014682
Zara,Orange,Hoodie,45.87941685601923,92.14591667512119
Nike,Orange,Dress,73.20265847541928,185.03436891773202
Tommy Hilfiger,Black,Underwear,158.42406105809448,192.86979200919387
Chanel,Purple,Scarf,295.9781778386865,346.1589808994371
Levis,Purple,Hat,161.3060427233355,196.21814386105865
Tommy Hilfiger,Yellow,Jeans,281.0561457234052,259.1409348683768
Unbranded,Green,Jacket,38.17188157725343,136.42212608012275
Nike,Red,Bra,36.11722613258905,76.92592686657893
Dior,Orange,Gloves,227.5538615803389,260.56583173571204
Dior,Blue,Hat,264.43423281889955,293.0767328886707
Zara,Purple,Shoes,47.56672835687993,157.9031707108717
Nike,Purple,Hat,55.48603927999788,186.6994989668039
Gucci,Red,Shirt,244.92570778157733,242.95522195806598
Zara,White,Sandals,102.18628481369555,162.23199811114688
Adidas,Brown,Shoes,105.05145013646018,127.45543225508457
Versace,Brown,Skirt,262.92208156456434,229.07658018580494
Under Armour,Pink,Sweater,61.00299839461155,78.56163725510052
Tommy Hilfiger,Red,Dress,126.77882626616702,180.84591837224625
Under Armour,Purple,Boots,192.3107583645985,217.04661437685687
Lacoste,Purple,Skirt,206.8910039459481,220.86223877501868
Ralph Lauren,Purple,Underwear,101.75346665573258,189.30951629309845
Tommy Hilfiger,Green,Bra,117.0225711616616,185.388067982985
Gucci,Yellow,Shorts,345.0142668708203,341.8149026244413
Calvin Klein,Brown,Dress,226.4058268282343,261.5465293795464
Prada,Black,Jewelry,229.81247541126214,206.94445218511788
Zara,Orange,Shorts,95.38076104979947,142.85811000065902
Zara,Red,Socks,11.903110433956797,138.1178316114719
Gucci,Blue,Boots,424.24324865178414,459.8533944564846
Unbranded,Black,Shorts,46.57500632792879,100.43333851237114
Prada,Black,Sweater,325.32264290101216,225.90823419142257
Calvin Klein,Red,T-Shirt,249.92014181267032,220.49143193432258
Unbranded,Black,Scarf,23.661911939166338,184.84048892701372
Levis,Blue,Underwear,156.32506933372758,194.67229096855849
Under Armour,Brown,Gloves,99.02406736537944,172.19174667511243
Gucci,Black,Bra,193.49913285937777,227.03006049101927
Chanel,Yellow,Shirt,416.71558286738116,401.20174026752505
Burberry,Orange,Underwear,204.10307792205504,234.58078744137106
Burberry,Black,Jewelry,384.08126873575264,447.6997621435229
H&M,Black,Bra,13.299487557024333,111.36332390321955
H&M,Brown,Jeans,46.71870698453269,94.3907265286833
Adidas,White,Underwear,75.97643557628507,122.0255692533334
Gucci,Green,Jewelry,170.97199298343585,204.84510076973734
Prada,Purple,Scarf,199.77977527647647,215.75641088309558
Gucci,Yellow,Scarf,161.93180359496705,194.33971567138568
Adidas,Black,Hat,60.914243784262666,107.79562802302739
Zara,Pink,Jewelry,30.086878838222514,38.62474862990844
Gucci,Blue,Shoes,596.0712797124315,298.2786432283139
Tommy Hilfiger,White,Shirt,178.29772337750757,209.10841673350544
Tommy Hilfiger,White,Scarf,207.56562384886206,242.80215632068428
Nike,Black,Polo Shirt,90.84639145738825,185.96346579152942
Ralph Lauren,Purple,Jeans,332.21249918035295,310.19161202106113
Tommy Hilfiger,Yellow,Socks,136.52839832147671,165.17735359161463
Ralph Lauren,Brown,Sandals,125.86397464496565,159.15375578407134
Ralph Lauren,Black,Scarf,177.56483338710575,210.33188036410377
Dior,Green,Sandals,323.2301208368256,243.04834247919945
Gucci,Red,Jeans,327.36301759211494,234.99500249849797
Armani,Red,Gloves,221.04886468915458,218.2131503406392
Unbranded,White,Hoodie,19.91500078996143,143.52936537876946
H&M,Yellow,Boots,45.92535621689934,163.61122944855643
Nike,Brown,Sandals,123.96157235570968,172.70680429867164
Versace,Blue,Jewelry,328.93760016450653,247.33307734668904
Dior,Pink,Sandals,259.34890817623085,275.7326313767126
Nike,White,Sandals,62.72028437629874,142.8064580637455
Nike,Brown,Jacket,94.86676927810487,131.7610035497858
Tommy Hilfiger,Green,Gloves,124.29697168895157,198.9495797703388
Tommy Hilfiger,Green,Slippers,396.090578220938,383.8346387900141
Under Armour,Orange,Boots,230.06191209799218,260.70523581046086
Armani,White,Shorts,270.39792031003856,255.89933319504456
Puma,Orange,T-Shirt,177.6358800691085,205.02145983932735
Unbranded,Brown,Slippers,92.10738076422516,189.0751829155585
Burberry,Pink,Gloves,382.7654509484323,371.8851147342948
Armani,Blue,Shorts,270.6313489750251,315.8962698225654
Dior,Yellow,Bra,188.35197065602782,202.72233716521882
Puma,Yellow,Slippers,291.72277297206745,305.611691425801
Burberry,White,Shirt,291.62072802688556,295.4731775323658
Under Armour,Pink,Jewelry,46.769628289218886,117.44338212581083
Under Armour,Green,Jewelry,78.94687355469063,175.27845986516374
Chanel,Blue,Scarf,184.93783016841647,213.3409034392553
Prada,Red,Shoes,514.7227982103044,233.75112625544057
Calvin Klein,Pink,Hat,236.968811974399,273.73390569451516
Unbranded,White,Shorts,40.605530928784404,105.86215670050186
Zara,Blue,Underwear,16.899368086899763,76.58908010175534
Prada,Green,Socks,160.19914609291098,197.41794261170605
Chanel,Green,Shorts,262.4116111545135,206.95986699976743
Reebok,Pink,Bra,102.31155783779141,165.7626382924314
Burberry,Pink,Shoes,583.672749490851,249.95157607998442
Puma,Orange,Slippers,115.79345536718876,193.30920661483364
Zara,Blue,Hat,45.090891447437315,79.3121065849104
Levis,Blue,Socks,101.99539017885942,122.58826561285719
Gucci,Red,Sweater,206.35501107231653,243.91341082553998
Adidas,Orange,Sandals,208.53119258549447,214.73050787537602
Nike,Brown,Scarf,50.17746587142946,182.2068779454383
Dior,Red,Socks,352.0854040411565,294.33527854650947
Versace,Black,Hoodie,301.3482848813836,229.17088505169184
Under Armour,Black,Scarf,79.24268126148584,157.08685243141952
Reebok,Yellow,Gloves,153.21572612312124,190.34234908599208
Burberry,Red,Shorts,454.4791336616181,470.6820322175052
Versace,Red,Hoodie,191.69319696270904,212.18786391078902
Puma,Purple,Jewelry,62.378986107409936,82.7133397668106
Prada,Purple,Underwear,216.24515499651292,206.83010517887115
Levis,Red,Jewelry,82.87471566209723,180.29902800520472
Nike,Black,Dress,84.50821081326384,198.78798303593578
H&M,Yellow,Underwear,12.993635099810845,73.53890744912955
H&M,Brown,Hoodie,41.4370264236801,191.60206298694973
Armani,Orange,Shirt,276.7637153289331,201.83073834736618
Nike,Yellow,Skirt,85.46341959145334,146.5481627090699
Nike,Black,Jeans,132.9437580441562,191.34766086555382
Burberry,White,Shoes,534.3878491847563,524.9753042419285
Zara,Pink,Slippers,140.47837581753552,183.64913784753438
Levis,Black,Scarf,138.7723316497595,197.1760933807636
Reebok,Orange,Sandals,275.21148444795676,246.94283411110126
H&M,Brown,Gloves,23.604862757451983,80.20002662110788
Adidas,Green,Bra,57.212716280638006,129.596892153439
Nike,White,Sweater,57.62658972440127,93.26536475265978
Burberry,Green,Shoes,287.48491227874104,295.0785381893727
Dior,Purple,Shorts,484.92707031701184,204.36644755181067
H&M,Pink,Dress,67.76865644007208,128.8820000580588
Versace,White,Shorts,311.74425620342026,211.70872519594306
Calvin Klein,Green,Boots,384.9790766944029,331.6928461133937
Tommy Hilfiger,Black,Boots,314.71803973709564,356.9339251894
Calvin Klein,White,Dress,318.9899810898583,270.985576372953
H&M,Blue,Sandals,78.27599850135279,134.3077995366622
H&M,Purple,Underwear,8.504017853153915,41.63533520489363
Prada,Pink,Shirt,413.16375851734944,460.2533719122539
Nike,Green,Jewelry,54.32241724774524,156.9837375975335
Nike,Red,Bra,43.88256938157352,102.72482464251038
Ralph Lauren,White,Shoes,305.0096667940821,266.1508565935861
Puma,White,Dress,190.88138657956915,211.2120324398933
Chanel,Pink,Hat,209.1776189481069,244.02057342485807
Burberry,Purple,Shoes,589.6212853184534,455.45053854868917
Prada,Blue,Hoodie,364.16613152747243,402.09302781403863
Reebok,Black,Slippers,100.85886445843556,131.72986837482063
Nike,Black,Shoes,93.01584774587296,130.66104560053404
Gucci,Orange,Skirt,336.330493943287,301.08000831340263
Lacoste,Yellow,Jeans,277.1480800900825,292.7475146499529
H&M,Yellow,Sweater,32.77541920293084,62.8008242425236
Armani,Purple,Socks,244.30067888360884,260.0417678825081
Zara,Orange,Underwear,27.99584780701175,195.58994925428226
Versace,Pink,Slippers,380.25779805711056,331.1290761893998
Chanel,Yellow,Jewelry,265.46607723488654,275.6033744889734
Burberry,White,Underwear,272.3550663747946,210.96830360420915
Calvin Klein,Yellow,Jewelry,195.12940606015215,202.61327776686434
Calvin Klein,Brown,Boots,188.56367412033862,223.96536216716345
Lacoste,Green,Scarf,174.26752763930273,206.31317376551854
Burberry,Green,Skirt,207.59733868000993,220.43219678620636
Armani,Orange,Hat,325.7438074127539,301.86311162190526
Dior,Blue,Gloves,415.2251257723069,483.4342548645467
Puma,Orange,Jacket,123.60984873146063,173.64398855917236
Levis,Pink,Bra,150.28587977287057,188.92877565139236
Adidas,Brown,Polo Shirt,110.2128486561284,179.86560116756968
Chanel,Red,Sandals,464.9502075325385,535.7348806515778
Prada,Black,Hat,200.94077179103957,222.7798704094731
Zara,Red,Polo Shirt,43.30243496483915,170.15620676125303
Levis,Orange,Skirt,130.93034895257313,182.8302074823543
Under Armour,Orange,Shoes,215.81773234334167,201.409726132711
Versace,Purple,T-Shirt,422.80563712938937,387.796413291202
Chanel,Green,Sandals,474.101253382933,460.1306380262665
Prada,Black,Skirt,318.47560819940657,287.82256833186244
Zara,Black,Underwear,12.396413037968285,57.87074747596859
Nike,Orange,Jewelry,20.89675434647946,192.36907635615418
Prada,Green,Hoodie,168.9274022931642,202.08558168643583
Under Armour,Blue,Bra,55.23549504574969,101.18765636002905
Puma,Black,Jacket,68.46084241567769,92.63699280939012
Burberry,Green,Socks,343.57541832469565,395.0876777813115
Gucci,Pink,Boots,349.2328580555001,282.08082150439486
Gucci,Red,Gloves,298.53283556677627,264.1994012803663
Unbranded,Black,Skirt,41.232213249275176,122.47981424362146
Calvin Klein,Brown,Sweater,261.6749949425158,308.4788174990987
Adidas,Brown,Hat,100.40888229249464,159.2445523776741
Unbranded,White,Jeans,21.58382666821347,187.87004958811846
Prada,Brown,Polo Shirt,150.41913793883998,199.76178346384862
Calvin Klein,Blue,Shoes,399.17176148317066,402.98851133785496
Levis,Red,Bra,117.29800481326522,184.73994937610664
Puma,Brown,Shirt,96.87986191396016,118.47129489004769
Burberry,Purple,Shirt,324.95359939775597,349.91009543750783
Reebok,Yellow,Jeans,94.85509005299049,114.43805843202205
Nike,Black,Boots,58.24864143792044,94.24017604771477
Under Armour,Purple,Scarf,55.80597552686989,152.49821745775847
H&M,Purple,Shirt,37.021326886594395,102.08774676484511
Burberry,Red,Bra,180.26036317820197,205.83576947975948
Under Armour,Red,Jewelry,70.07624870973389,149.38478088180779
Prada,Yellow,Slippers,563.9426670911087,356.8143465038816
Zara,Blue,Skirt,87.09358342987824,107.96108573213795
Versace,Green,Shorts,200.67807284520865,233.62512214497886
Lacoste,White,Bra,145.79245175102432,176.2864435314515
Dior,White,Hoodie,501.7919005326601,340.5887663520985
Reebok,Pink,Dress,191.54128490733987,210.4505785708875
Puma,White,Underwear,58.19096482633948,128.20821766972153
Unbranded,Black,Shorts,27.555873702901025,198.08787831515343
Reebok,Black,Shirt,165.42771408403928,199.05971968709127
Prada,Brown,Shirt,213.19467985164806,247.6712592962355
Lacoste,Red,Jacket,301.1100564303214,260.0482548056328
Prada,Blue,Sweater,314.4342035829061,210.6422897278509
Under Armour,Pink,T-Shirt,98.26836460738147,120.63444182624352
Ralph Lauren,White,Hoodie,140.62529157376005,189.62322056624083
Prada,Blue,Dress,245.2318261244402,247.91839239737112
Chanel,Red,Shoes,217.6235209619714,228.4684959974906
Puma,Yellow,Jacket,138.07545754566956,176.0977749372091
Unbranded,Pink,Slippers,58.299096258781844,145.3522178702798
Adidas,Black,Socks,65.77623374958885,172.66500196284107
Reebok,Black,Hoodie,197.26109029931212,226.94835107323422
Ralph Lauren,Blue,Socks,112.64852648669236,185.63781033982602
Levis,Orange,Sweater,87.3844242179022,135.63629910374493
Chanel,Yellow,Skirt,425.3639690584182,236.29642962554345
Dior,Black,Socks,367.96481317936536,343.620987467735
Versace,Yellow,Boots,614.4303579767796,263.4614531464005
Lacoste,Green,Bra,216.03693646124495,210.22879916060336
Ralph Lauren,Purple,Jacket,211.43505040067055,213.13900721413432
Nike,Green,Socks,23.39204161749424,182.14735889510865
Nike,Brown,Shirt,59.44211284770246,125.40606505415136
Prada,White,Shirt,239.63667443460665,259.5531761460083
Versace,Pink,Scarf,260.50699214072057,260.09788846649406
Adidas,Pink,Jewelry,135.17914040938075,190.5296119412217
Dior,Red,Shoes,823.6743556661097,878.7156328179623
Gucci,Purple,Polo Shirt,180.32901793520767,200.168171326161
Adidas,Red,Boots,128.28783816114935,172.2116388449356
Unbranded,Green,Hoodie,20.253429171699384,78.19753238592878
Nike,White,Bra,38.17415036867797,92.78012706082326
Nike,Blue,Shirt,90.59804564184732,177.35321039129119
H&M,Brown,Gloves,5.629770374213648,81.61332401504838
Dior,Red,Shirt,373.6850133638287,221.52600509442723
Armani,Red,Underwear,273.2265739912244,234.4592368515914
Under Armour,Green,Slippers,210.33007988519842,219.79960735839435
Dior,Blue,Jacket,196.1426222093179,205.8687064469031
Ralph Lauren,Brown,Sandals,327.29073839978025,378.30729755522145
Levis,Orange,Dress,296.89884883620147,354.0943986511449
Ralph Lauren,Blue,Scarf,231.37710483030793,245.81087526079943
Chanel,Brown,Shorts,465.68478923163576,361.03858058190315
Levis,Blue,Polo Shirt,110.91564434644891,144.90536826673804
Tommy Hilfiger,Brown,Slippers,217.65408797324682,225.88549990070524
Burberry,White,Boots,420.766524920661,288.93321487019773
Lacoste,Black,Shirt,244.72644398481881,256.474676792532
Armani,Blue,Shirt,247.05018414899487,267.16836879430844
Tommy Hilfiger,Purple,Socks,157.77314501605383,195.49350306081246
Nike,Red,Sandals,191.96728506587854,215.97429754251235
Nike,Orange,Dress,118.27870175776528,165.4114588787133
Armani,Orange,Hoodie,285.79347539007387,291.18515823118395
Unbranded,Brown,Hoodie,22.08435783269489,55.35823034765228
Calvin Klein,Blue,Gloves,133.5914948875296,165.94077508777835
Unbranded,Red,Sandals,88.51299479481752,182.05917178967604
Reebok,Yellow,Jacket,104.05071934554573,148.49846301953653
Ralph Lauren,Blue,Polo Shirt,281.85843643583337,312.3824842298607
Puma,Black,Jacket,127.8097071111745,187.8983007755362
Calvin Klein,Pink,Jacket,311.56405992878445,242.6046270693324
Under Armour,Brown,Jewelry,57.17057478935078,85.0042621056045
Puma,Blue,Socks,105.07861833115493,167.01584215327952
Chanel,Yellow,Shirt,467.0506371315304,309.79726656035916
Chanel,Green,Gloves,284.1597924334955,332.2537687587031
Prada,White,T-Shirt,194.49501923767852,224.64259344836898
Unbranded,Orange,Polo Shirt,43.86356398643836,167.81551730663998
Prada,Pink,Slippers,553.7428579241589,497.33979976848656
Calvin Klein,Green,Jacket,173.33837356977318,200.19498247186547
Chanel,Green,Shirt,489.4379706612677,417.9804695949283
Unbranded,Purple,Socks,18.484972792559674,31.098308800792765
Nike,Black,Jewelry,28.440672819877992,164.59476595908365
Adidas,Yellow,Jeans,206.6080698078403,233.32336419100568
Nike,Brown,Slippers,116.645541957136,165.11176193341586
Prada,Pink,Skirt,245.65348974700896,245.91552126827503
Armani,Green,T-Shirt,241.7328294628952,204.5025270719361
Zara,Purple,Shoes,149.19727292157188,181.47596341454962
Reebok,White,Dress,245.64169518103523,214.02608152614255
Nike,Yellow,Dress,75.84762442480468,137.5965681433709
Versace,Blue,Shorts,484.6408822221865,571.515562046936
Versace,Orange,Hoodie,335.0748476130335,209.34075701172395
H&M,Purple,Bra,13.090648919461254,102.06398862413927
Unbranded,White,Polo Shirt,27.494207694239616,54.52482868553079
Under Armour,White,Socks,30.36773833520327,171.0187498793653
Lacoste,Green,Hat,150.4846152582672,190.5993259128256
Versace,Red,Sandals,281.3361826450914,269.83833551000583
Zara,Green,Underwear,12.115210540813894,100.62620634377646
Prada,Orange,Skirt,214.96324406332246,211.2927684546338
Levis,Green,Shirt,119.24151400426437,156.5242062554133
Under Armour,Black,Underwear,42.394543123611896,188.82345415785704
Levis,Yellow,Shorts,221.18488677617512,263.5792340594316
Reebok,Yellow,Sweater,169.95840001697007,201.54417625535893
Zara,White,Dress,43.581700380957166,190.0194546952119
Tommy Hilfiger,Blue,Scarf,145.13800743339655,187.77454327591943
Dior,White,Sweater,344.01343046983845,372.5739516239602
Nike,Blue,Shoes,172.0278685260776,200.83339575416653
Nike,Orange,Dress,74.66710241795002,175.85718085046614
Reebok,Orange,Shoes,153.4596193993035,193.66828588613745
Nike,Blue,Jeans,53.570489781583234,68.65382450823446
H&M,Orange,Scarf,21.96350665504398,66.34473130109203
Dior,Brown,Gloves,396.7711386282282,261.46581173250695
Armani,Brown,Slippers,519.440617141542,426.72327412981167
Puma,White,Scarf,74.25403836134856,188.06350087682313
Dior,Yellow,Sandals,791.723501811298,827.785826224453
Calvin Klein,Orange,Slippers,556.5058805341871,419.5241069816417
Armani,Blue,Shoes,570.9362139963503,565.0273087089001
Armani,Pink,Scarf,329.7578841737204,285.5829253990622
Prada,Green,Jewelry,223.41770505973426,202.98405357991615
Zara,Brown,T-Shirt,55.861227737857455,195.17931617778595
Gucci,Green,Dress,370.15261556666303,258.8960526613486
Versace,Brown,Dress,436.4852301642948,279.7666688337787
Armani,Pink,Gloves,214.4945883092375,207.471126070542
Lacoste,Red,Slippers,309.19083234697996,359.1827192577802
Puma,Brown,Jeans,97.04855950593469,135.24613702760706
Lacoste,Blue,Skirt,324.58134893702294,378.71247961637863
Versace,Green,Jacket,341.9465069312544,212.56051751816145
Gucci,Green,Underwear,201.9387744759298,224.3912799129547
Nike,Red,Shorts,75.31948457224647,108.02730909426293
Burberry,Yellow,Slippers,723.6232552673581,757.3362264371367
Under Armour,Black,Socks,33.82393520536933,57.55632095091235
Puma,White,Scarf,158.94334755774497,195.43956450102763
Nike,Red,Shorts,53.74053274122015,137.03731829262648
Nike,Purple,Hoodie,50.662685651317716,116.86027446149663
Chanel,Purple,Skirt,240.91191505111445,271.3867154280462
Unbranded,Red,Polo Shirt,11.353240450650922,86.80506499920725
Armani,Pink,Jewelry,345.07355695648414,259.78256619278443
Under Armour,Red,Socks,79.76701354432339,136.35041668611012
Burberry,Black,Shorts,278.17940596249065,253.08552154630422
Under Armour,Black,Jacket,87.71844313227706,117.83480215338975
Levis,Orange,Shirt,230.0872967748933,237.2764703623859
Nike,Red,Dress,113.81970386635189,150.92425973861924
